Date,Portfolio_Value,Bank,Month,Equity,momentum,ValueMomentum,VM
2017-06-12,32527.08,0.0,Jun 2017,32527.08,38806.17979761238,71333.25979761238,2.972219158233849
2017-06-13,32652.18,0.0,Jun 2017,32652.18,38875.97740709235,71528.15740709235,2.9803398919621813
2017-06-14,32683.07,0.0,Jun 2017,32683.07,38959.63975268202,71642.70975268201,2.9851129063617505
2017-06-15,33197.22,0.0,Jun 2017,33197.22,39332.874148195704,72530.0941481957,3.022087256174821
2017-06-16,33039.96,0.0,Jun 2017,33039.96,39257.03990601731,72296.9999060173,3.0123749960840542
2017-06-19,33004.78,0.0,Jun 2017,33004.78,39222.56390657552,72227.34390657552,3.0094726627739803
2017-06-20,33855.37,0.0,Jun 2017,33855.37,39403.72890080372,73259.09890080371,3.0524624542001546
2017-06-21,33583.78,0.0,Jun 2017,33583.78,39316.01971248587,72899.79971248587,3.037491654686911
2017-06-22,33382.26,0.0,Jun 2017,33382.26,39312.386808191746,72694.64680819176,3.02894361700799
2017-06-23,33344.41,0.0,Jun 2017,33344.41,39116.232851747656,72460.64285174766,3.0191934521561525
2017-06-27,32961.06,0.0,Jun 2017,32961.06,38095.87792812931,71056.93792812931,2.9607057470053877
2017-06-28,32794.1,0.0,Jun 2017,32794.1,38315.61273508804,71109.71273508805,2.9629046972953352
2017-06-29,32711.39,0.0,Jun 2017,32711.39,38775.92742622557,71487.31742622558,2.978638226092732
2017-06-30,34032.51,0.0,Jun 2017,34032.51,39413.887982568034,73446.39798256804,3.0602665826070017
2017-07-03,35399.61,0.0,Jul 2017,35399.61,39714.90891479692,75114.51891479692,3.129771621449872
2017-07-04,35063.32,0.0,Jul 2017,35063.32,39482.91996158025,74546.23996158026,3.106093331732511
2017-07-05,35257.93,0.0,Jul 2017,35257.93,40009.238525175635,75267.16852517563,3.1361320218823177
2017-07-06,35264.72,0.0,Jul 2017,35264.72,39941.67737665419,75206.39737665419,3.1335998906939246
2017-07-07,35339.32,0.0,Jul 2017,35339.32,40077.31933319459,75416.63933319459,3.142359972216441
2017-07-10,35349.65,0.0,Jul 2017,35349.65,40166.49530341271,75516.14530341272,3.146506054308863
2017-07-11,35561.92,0.0,Jul 2017,35561.92,40502.922528859985,76064.84252885998,3.169368438702499
2017-07-12,35744.77,0.0,Jul 2017,35744.77,40853.37378971952,76598.14378971951,3.1915893245716465
2017-07-13,35840.07,0.0,Jul 2017,35840.07,41165.85399395397,77005.92399395397,3.2085801664147486
2017-07-14,35637.35,0.0,Jul 2017,35637.35,40897.63074501118,76534.98074501118,3.1889575310421328
2017-07-17,35858.06,0.0,Jul 2017,35858.06,41067.27455884008,76925.33455884008,3.2052222732850035
2017-07-18,34459.66,0.0,Jul 2017,34459.66,40627.7464749014,75087.4064749014,3.1286419364542253
2017-07-19,34890.65,0.0,Jul 2017,34890.65,41230.933129481426,76121.58312948143,3.1717326303950593
2017-07-20,35117.55,0.0,Jul 2017,35117.55,41404.34797716283,76521.89797716284,3.1884124157151184
2017-07-21,35279.78,0.0,Jul 2017,35279.78,41063.374315348214,76343.15431534822,3.1809647631395093
2017-07-24,39131.59,0.0,Jul 2017,39131.59,41097.04316249253,80228.63316249254,3.3428597151038555
2017-07-25,38622.86,0.0,Jul 2017,38622.86,41201.82257434032,79824.68257434032,3.326028440597513
2017-07-26,38603.8,0.0,Jul 2017,38603.8,41240.685828377274,79844.48582837728,3.3268535761823865
2017-07-27,38282.56,0.0,Jul 2017,38282.56,41312.27447573375,79594.83447573375,3.316451436488906
2017-07-28,38371.04,0.0,Jul 2017,38371.04,41341.50836750897,79712.54836750898,3.321356181979541
2017-07-31,38125.15,0.0,Jul 2017,38125.15,41345.4919576969,79470.6419576969,3.311276748237371
2017-08-01,37947.26,0.0,Aug 2017,37947.26,41624.94793550882,79572.20793550882,3.3155086639795344
2017-08-02,37768.34,0.0,Aug 2017,37768.34,41562.75061448283,79331.09061448282,3.305462108936784
2017-08-03,37547.0,0.0,Aug 2017,37547.0,41378.60594045972,78925.60594045972,3.2885669141858216
2017-08-04,37437.05,0.0,Aug 2017,37437.05,41541.39075060148,78978.44075060148,3.290768364608395
2017-08-07,37936.03,0.0,Aug 2017,37936.03,42035.477161538605,79971.50716153861,3.3321461317307755
2017-08-08,37878.31,0.0,Aug 2017,37878.31,41581.17558855608,79459.48558855607,3.3108118995231695
2017-08-09,36728.95,0.0,Aug 2017,36728.95,40528.80255351786,77257.75255351786,3.219073023063244
2017-08-10,35609.04,0.0,Aug 2017,35609.04,39209.23184436995,74818.27184436994,3.117427993515414
2017-08-11,35154.21,0.0,Aug 2017,35154.21,39655.040598034255,74809.25059803425,3.117052108251427
2017-08-14,36373.31,0.0,Aug 2017,36373.31,41061.45885417256,77434.76885417255,3.2264487022571897
2017-08-16,37197.36,0.0,Aug 2017,37197.36,41615.46749416513,78812.82749416513,3.2838678122568807
2017-08-17,37485.79,0.0,Aug 2017,37485.79,41513.63779162239,78999.42779162238,3.2916428246509324
2017-08-18,37018.6,0.0,Aug 2017,37018.6,41325.106765561,78343.706765561,3.2643211152317084
2017-08-21,36471.75,0.0,Aug 2017,36471.75,40779.42650265758,77251.17650265759,3.2187990209440662
2017-08-22,36265.83,0.0,Aug 2017,36265.83,40446.36318122861,76712.19318122862,3.1963413825511924
2017-08-23,36682.59,0.0,Aug 2017,36682.59,41026.87707219334,77709.46707219334,3.237894461341389
2017-08-24,36470.82,0.0,Aug 2017,36470.82,40825.269307359194,77296.08930735919,3.2206703878066327
2017-08-28,36666.91,0.0,Aug 2017,36666.91,41071.46817305514,77738.37817305514,3.2390990905439643
2017-08-29,36512.43,0.0,Aug 2017,36512.43,40418.94357411059,76931.37357411059,3.2054738989212748
2017-08-30,36843.94,0.0,Aug 2017,36843.94,41190.7156124957,78034.6556124957,3.2514439838539873
2017-08-31,37041.96,0.0,Aug 2017,37041.96,41527.27273507904,78569.23273507904,3.2737180306282934
2017-09-01,37529.57,0.0,Sep 2017,37529.57,41787.474817416594,79317.0448174166,3.304876867392358
2017-09-04,37133.69,0.0,Sep 2017,37133.69,41333.18133136347,78466.87133136348,3.269452972140145
2017-09-05,37278.76,0.0,Sep 2017,37278.76,41472.44593020355,78751.20593020355,3.2813002470918144
2017-09-06,37197.64,0.0,Sep 2017,37197.64,41649.24141181972,78846.88141181972,3.2852867254924885
2017-09-07,37407.07,0.0,Sep 2017,37407.07,42035.65104918537,79442.72104918538,3.3101133770493907
2017-09-08,37199.06,0.0,Sep 2017,37199.06,41846.24939000142,79045.30939000142,3.293554557916726
2017-09-11,37464.42,0.0,Sep 2017,37464.42,41928.24283603048,79392.66283603047,3.3080276181679364
2017-09-12,37746.89,0.0,Sep 2017,37746.89,42301.7591518013,80048.6491518013,3.3353603813250543
2017-09-13,38084.89,0.0,Sep 2017,38084.89,41691.23237677122,79776.12237677122,3.324005099032134
2017-09-14,38154.92,0.0,Sep 2017,38154.92,41718.758964145054,79873.67896414505,3.328069956839377
2017-09-15,37959.37,0.0,Sep 2017,37959.37,41974.401996791,79933.77199679101,3.3305738331996255
2017-09-18,38543.79,0.0,Sep 2017,38543.79,43056.462775424065,81600.25277542407,3.4000105323093366
2017-09-19,38731.59,0.0,Sep 2017,38731.59,43317.75991018699,82049.34991018698,3.4187229129244576
2017-09-20,38776.61,0.0,Sep 2017,38776.61,43250.51082861817,82027.12082861818,3.417796701192424
2017-09-21,38610.42,0.0,Sep 2017,38610.42,42927.759152590595,81538.1791525906,3.397424131357942
2017-09-22,38007.61,0.0,Sep 2017,38007.61,41815.024729313365,79822.63472931337,3.3259431137213906
2017-09-25,37798.85,0.0,Sep 2017,37798.85,40894.01863405803,78692.86863405803,3.2788695264190846
2017-09-26,38211.91,0.0,Sep 2017,38211.91,41462.79694562531,79674.70694562531,3.3197794560677214
2017-09-27,37862.78,0.0,Sep 2017,37862.78,40977.023300835805,78839.8033008358,3.284991804201492
2017-09-28,38000.13,0.0,Sep 2017,38000.13,41088.38653298322,79088.51653298322,3.2953548555409675
2017-09-29,38188.06,0.0,Sep 2017,38188.06,41530.996924046514,79719.05692404651,3.3216273718352713
2017-10-03,38831.91,0.0,Oct 2017,38831.91,42232.08318339914,81063.99318339914,3.377666382641631
2017-10-04,39169.74,0.0,Oct 2017,39169.74,42821.05135105798,81990.79135105797,3.4162829729607487
2017-10-05,39185.83,0.0,Oct 2017,39185.83,42950.0582886411,82135.8882886411,3.422328678693379
2017-10-06,39501.34,0.0,Oct 2017,39501.34,43411.749079921625,82913.08907992163,3.4547120449967346
2017-10-09,40095.63,0.0,Oct 2017,40095.63,43687.67150382965,83783.30150382966,3.4909708959929024
2017-10-10,40351.37,0.0,Oct 2017,40351.37,43700.87300129643,84052.24300129643,3.5021767917206845
2017-10-11,40134.34,0.0,Oct 2017,40134.34,43487.34938233922,83621.68938233922,3.4842370575974675
2017-10-12,40480.5,0.0,Oct 2017,40480.5,44026.58129894933,84507.08129894933,3.521128387456222
2017-10-13,40644.94,0.0,Oct 2017,40644.94,44531.08194230069,85176.0219423007,3.5490009142625287
2017-10-16,40610.57,0.0,Oct 2017,40610.57,44504.30661494466,85114.87661494466,3.546453192289361
2017-10-17,41326.75,0.0,Oct 2017,41326.75,44853.50499859943,86180.25499859943,3.5908439582749763
2017-10-18,41463.9,0.0,Oct 2017,41463.9,44672.74834018052,86136.64834018052,3.5890270141741882
2017-10-19,41143.19,0.0,Oct 2017,41143.19,44822.23883536965,85965.42883536965,3.581892868140402
2017-10-23,41653.03,0.0,Oct 2017,41653.03,44938.71901624632,86591.74901624632,3.6079895423435966
2017-10-24,41078.8,0.0,Oct 2017,41078.8,44922.38508352988,86001.18508352988,3.583382711813745
2017-10-25,41216.32,0.0,Oct 2017,41216.32,44163.46757369463,85379.78757369463,3.5574911489039427
2017-10-26,41616.84,0.0,Oct 2017,41616.84,44807.67434357577,86424.51434357576,3.6010214309823234
2017-10-27,42046.7,0.0,Oct 2017,42046.7,45091.16749065175,87137.86749065176,3.6307444787771566
2017-10-30,42319.77,0.0,Oct 2017,42319.77,45468.94419728428,87788.71419728428,3.6578630915535117
2017-10-31,42595.42,0.0,Oct 2017,42595.42,45262.187989437436,87857.60798943744,3.66073366622656
2017-11-01,43396.43,0.0,Nov 2017,43396.43,45094.75917615737,88491.18917615738,3.687132882339891
2017-11-02,43903.64,0.0,Nov 2017,43903.64,45310.35068351796,89213.99068351796,3.7172496118132483
2017-11-03,43805.95,0.0,Nov 2017,43805.95,45181.525025152674,88987.47502515267,3.7078114593813614
2017-11-06,43783.44,0.0,Nov 2017,43783.44,44785.04023629082,88568.48023629082,3.6903533431787845
2017-11-07,43856.6,0.0,Nov 2017,43856.6,44540.09956516254,88396.69956516253,3.6831958152151056
2017-11-08,43765.07,0.0,Nov 2017,43765.07,44328.64546851218,88093.71546851218,3.6705714778546743
2017-11-09,44337.51,0.0,Nov 2017,44337.51,44544.60489513677,88882.11489513676,3.7034214539640318
2017-11-10,44611.14,0.0,Nov 2017,44611.14,44501.52441515738,89112.66441515737,3.7130276839648904
2017-11-13,44596.35,0.0,Nov 2017,44596.35,43894.87749156788,88491.22749156787,3.687134478815328
2017-11-14,44743.23,0.0,Nov 2017,44743.23,43361.63416512206,88104.86416512207,3.6710360068800862
2017-11-15,44227.11,0.0,Nov 2017,44227.11,42630.08653161051,86857.1965316105,3.619049855483771
2017-11-16,44042.81,0.0,Nov 2017,44042.81,42688.528764393035,86731.33876439303,3.6138057818497096
2017-11-17,44775.53,0.0,Nov 2017,44775.53,43644.09332681366,88419.62332681366,3.684150971950569
2017-11-20,45013.31,0.0,Nov 2017,45013.31,43517.42390837594,88530.73390837593,3.688780579515664
2017-11-21,45745.23,0.0,Nov 2017,45745.23,44028.48443148257,89773.71443148257,3.740571434645107
2017-11-22,45678.86,0.0,Nov 2017,45678.86,43983.07262698303,89661.93262698303,3.7359138594576264
2017-11-23,45163.23,0.0,Nov 2017,45163.23,43727.32217053118,88890.55217053118,3.703773007105466
2017-11-24,45208.06,0.0,Nov 2017,45208.06,43562.76621001414,88770.82621001414,3.698784425417256
2017-11-27,45194.05,0.0,Nov 2017,45194.05,43812.1015486885,89006.1515486885,3.708589647862021
2017-11-28,45036.06,0.0,Nov 2017,45036.06,43978.18036471791,89014.2403647179,3.708926681863246
2017-11-29,44970.82,0.0,Nov 2017,44970.82,43982.7075102503,88953.52751025031,3.706396979593763
2017-11-30,44663.75,0.0,Nov 2017,44663.75,43893.83127741975,88557.58127741975,3.6898992198924896
2017-12-01,44428.45,0.0,Dec 2017,44428.45,43536.63315104505,87965.08315104505,3.6652117979602106
2017-12-04,44341.96,0.0,Dec 2017,44341.96,42926.51343228648,87268.47343228648,3.6361863930119367
2017-12-05,44596.75,0.0,Dec 2017,44596.75,42862.99406233919,87459.74406233919,3.644156002597466
2017-12-06,44493.68,0.0,Dec 2017,44493.68,42809.65733783164,87303.33733783165,3.6376390557429854
2017-12-07,44981.95,0.0,Dec 2017,44981.95,43394.25425211541,88376.2042521154,3.682341843838142
2017-12-08,45579.61,0.0,Dec 2017,45579.61,43757.35140278431,89336.9614027843,3.7223733917826793
2017-12-11,45541.89,0.0,Dec 2017,45541.89,43871.44897344357,89413.33897344358,3.725555790560149
2017-12-12,45412.95,0.0,Dec 2017,45412.95,43187.34977812271,88600.29977812272,3.6916791574217798
2017-12-13,45307.63,0.0,Dec 2017,45307.63,42915.12544959392,88222.75544959391,3.6759481437330797
2017-12-14,45403.0,0.0,Dec 2017,45403.0,43005.45148190419,88408.4514819042,3.683685478412675
2017-12-15,45856.11,0.0,Dec 2017,45856.11,43877.09845953762,89733.20845953762,3.7388836858140677
2017-12-18,45918.42,0.0,Dec 2017,45918.42,44036.1814880492,89954.6014880492,3.7481083953353833
2017-12-19,46221.17,0.0,Dec 2017,46221.17,44682.52091433558,90903.69091433557,3.7876537880973156
2017-12-20,46223.23,0.0,Dec 2017,46223.23,44720.96497373175,90944.19497373176,3.7893414572388235
2017-12-21,46200.78,0.0,Dec 2017,46200.78,45325.23892977687,91526.01892977687,3.8135841220740363
2017-12-22,46416.54,0.0,Dec 2017,46416.54,45625.55435635655,92042.09435635655,3.8350872648481897
2017-12-26,46637.41,0.0,Dec 2017,46637.41,45827.87680261533,92465.28680261533,3.8527202834423053
2017-12-27,45825.23,0.0,Dec 2017,45825.23,45094.64070877094,90919.87070877093,3.788327946198789
2017-12-28,46110.1,0.0,Dec 2017,46110.1,44846.29392102131,90956.39392102131,3.7898497467092214
2017-12-29,46429.77,0.0,Dec 2017,46429.77,45205.92031492966,91635.69031492966,3.8181537631220688
2018-01-01,46512.02,0.0,Jan 2018,46512.02,45258.448315301,91770.468315301,3.8237695131375418
2018-01-02,46260.14,0.0,Jan 2018,46260.14,44827.80868299398,91087.94868299397,3.795331195124749
2018-01-03,46285.73,0.0,Jan 2018,46285.73,45085.3934547137,91371.1234547137,3.807130143946404
2018-01-04,46477.02,0.0,Jan 2018,46477.02,45463.364486190825,91940.38448619083,3.8308493535912844
2018-01-05,46936.14,0.0,Jan 2018,46936.14,46182.94473209133,93119.08473209133,3.879961863837139
2018-01-08,47192.61,0.0,Jan 2018,47192.61,46306.62917078179,93499.23917078179,3.8958016321159077
2018-01-09,47052.63,0.0,Jan 2018,47052.63,46281.03336902212,93333.66336902212,3.8889026403759215
2018-01-10,46829.66,0.0,Jan 2018,46829.66,45872.41299563998,92702.07299563999,3.8625863748183327
2018-01-11,46773.55,0.0,Jan 2018,46773.55,45892.84150513336,92666.39150513336,3.8610996460472236
2018-01-12,46818.86,0.0,Jan 2018,46818.86,46076.72950756179,92895.58950756179,3.8706495628150743
2018-01-15,46763.63,0.0,Jan 2018,46763.63,45923.79027518946,92687.42027518945,3.8619758447995602
2018-01-16,46266.06,0.0,Jan 2018,46266.06,45394.85335502287,91660.91335502287,3.819204723125953
2018-01-17,46430.8,0.0,Jan 2018,46430.8,45368.154948738884,91798.95494873889,3.824956456197454
2018-01-18,45428.81,0.0,Jan 2018,45428.81,44666.0736503431,90094.88365034311,3.7539534854309626
2018-01-19,45953.31,0.0,Jan 2018,45953.31,45442.86232195862,91396.17232195861,3.8081738467482755
2018-01-22,46296.6,0.0,Jan 2018,46296.6,45696.325305425555,91992.92530542555,3.8330385543927314
2018-01-23,46929.17,0.0,Jan 2018,46929.17,45577.56236079839,92506.73236079839,3.854447181699933
2018-01-24,46828.03,0.0,Jan 2018,46828.03,45123.721242687156,91951.75124268715,3.8313229684452983
2018-01-25,46468.51,0.0,Jan 2018,46468.51,44808.87579469663,91277.38579469663,3.8032244081123596
2018-01-29,46028.81,0.0,Jan 2018,46028.81,44289.504832837825,90318.31483283782,3.763263118034909
2018-01-30,45512.74,0.0,Jan 2018,45512.74,43680.606567497576,89193.34656749757,3.716389440312399
2018-01-31,44138.85,0.0,Jan 2018,44138.85,43382.35165070802,87521.20165070801,3.646716735446167
2018-02-01,43288.25,0.0,Feb 2018,43288.25,44096.1566927206,87384.4066927206,3.641016945530025
2018-02-02,41553.37,0.0,Feb 2018,41553.37,42507.45455394249,84060.82455394248,3.50253435641427
2018-02-05,40883.04,0.0,Feb 2018,40883.04,42448.65391899642,83331.69391899642,3.4721539132915176
2018-02-06,39648.65,0.0,Feb 2018,39648.65,41664.23095852262,81312.88095852261,3.3880367066051087
2018-02-07,40810.13,0.0,Feb 2018,40810.13,42808.36814106369,83618.4981410637,3.4841040892109874
2018-02-08,41494.85,0.0,Feb 2018,41494.85,43465.366850265156,84960.21685026516,3.540009035427715
2018-02-09,41592.54,0.0,Feb 2018,41592.54,42992.09105351447,84584.63105351447,3.52435962722977
2018-02-12,42218.15,0.0,Feb 2018,42218.15,43892.3356002163,86110.4856002163,3.5879369000090127
2018-02-14,42400.97,0.0,Feb 2018,42400.97,44278.442191794726,86679.41219179472,3.611642174658113
2018-02-15,42071.32,0.0,Feb 2018,42071.32,44159.9931153885,86231.3131153885,3.5929713798078544
2018-02-16,41628.26,0.0,Feb 2018,41628.26,43536.69639170403,85164.95639170404,3.5485398496543348
2018-02-19,41089.96,0.0,Feb 2018,41089.96,43011.26058479616,84101.22058479616,3.504217524366507
2018-02-20,40997.34,0.0,Feb 2018,40997.34,42969.94100992798,83967.28100992797,3.4986367087469987
2018-02-21,40736.64,0.0,Feb 2018,40736.64,43023.33692882302,83759.97692882302,3.489999038700959
2018-02-22,40138.32,0.0,Feb 2018,40138.32,42733.96874119031,82872.2887411903,3.4530120308829293
2018-02-23,40715.08,0.0,Feb 2018,40715.08,43383.557745712686,84098.63774571268,3.5041099060713616
2018-02-26,40784.29,0.0,Feb 2018,40784.29,43712.35363558086,84496.64363558087,3.5206934848158697
2018-02-27,40625.5,0.0,Feb 2018,40625.5,43518.21787384141,84143.71787384141,3.505988244743392
2018-02-28,40759.29,0.0,Feb 2018,40759.29,43672.445168784805,84431.7351687848,3.5179889653660332
2018-03-01,40128.07,0.0,Mar 2018,40128.07,43778.65107345805,83906.72107345806,3.4961133780607523
2018-03-05,39856.83,0.0,Mar 2018,39856.83,43553.29957954079,83410.1295795408,3.4754220658142
2018-03-06,39608.89,0.0,Mar 2018,39608.89,43212.58142207569,82821.47142207569,3.450894642586487
2018-03-07,39308.77,0.0,Mar 2018,39308.77,42401.142597378275,81709.91259737828,3.4045796915574282
2018-03-08,39338.76,0.0,Mar 2018,39338.76,42604.90026240227,81943.66026240226,3.4143191776000945
2018-03-09,39503.88,0.0,Mar 2018,39503.88,42486.541838653065,81990.42183865307,3.4162675766105446
2018-03-12,39481.69,0.0,Mar 2018,39481.69,42529.457041105255,82011.14704110526,3.417131126712719
2018-03-13,40289.89,0.0,Mar 2018,40289.89,43508.22955810727,83798.11955810727,3.491588314921136
2018-03-14,40345.74,0.0,Mar 2018,40345.74,43519.802170567214,83865.5421705672,3.4943975904403004
2018-03-15,40467.35,0.0,Mar 2018,40467.35,43301.8485822502,83769.19858225019,3.4903832742604246
2018-03-16,40641.84,0.0,Mar 2018,40641.84,42814.09619132359,83455.93619132359,3.477330674638483
2018-03-19,40031.13,0.0,Mar 2018,40031.13,41935.82541424414,81966.95541424413,3.415289808926839
2018-03-20,40278.39,0.0,Mar 2018,40278.39,41638.926801129164,81917.31680112917,3.413221533380382
2018-03-21,40384.97,0.0,Mar 2018,40384.97,41671.00503089052,82055.97503089052,3.4189989596204384
