,Ticker,Revenue_Mar 24,Revenue_Mar 23,Revenue_Mar 22,Revenue_Mar 21,Revenue_Mar 20,Revenue_Mar 19,Revenue_Mar 18,Revenue_Mar 17,Revenue_Mar 16,Revenue_Mar 15,Revenue_Mar 14,Revenue_Mar 13,Revenue_Mar 12,Revenue_Mar 11,Revenue_Mar 10,Revenue_Mar 09,Revenue_Mar 08,Revenue_Mar 07,Revenue_Mar 06,Revenue_Mar 05
1071,SANSERA.NS,475.28,394.88,334.58,287.92,268.79,292.65,,,,,,,,,,,,,,
1072,SAPPHIRE.NS,351.01,308.89,220.03,,,,,,,,,,,,,,,,,
1073,SARDAEN.NS,77.57,857.11,732.86,442.43,394.98,458.65,409.3,284.7,287.73,383.62,354.4,386.04,306.88,246.79,153.68,276.6,182.49,278.44,164.87,173.78
1074,SAREGAMA.NS,39.35,36.06,29.48,249.17,286.99,301.18,198.51,119.61,123.45,104.51,96.37,100.38,86.05,76.06,57.14,70.98,93.6,89.16,77.85,94.16
1075,SARLAPOLY.NS,45.77,46.29,50.72,30.1,35.73,37.88,33.11,30.5,29.15,319.66,354.03,336.01,261.94,228.32,189.55,174.62,160.28,141.45,123.86,101.13
1076,SATIA.NS,172.08,188.37,89.09,588.44,808.64,738.41,634.1,542.11,433.61,393.13,383.43,278.45,239.25,320.4,,,,,,
1077,SBCL.NS,78.02,72.95,84.37,53.05,48.75,50.36,41.11,61.86,51.48,49.59,42.03,40.76,41.39,46.24,38.29,36.62,37.74,32.53,33.38,34.08
1078,SBFC.NS,9.5,8.24,,,,,,,,,,,,,,,,,,
1079,SBICARD.NS,178.43,144.46,113.21,98.64,98.79,83.6,66.08,41.26,30.41,22.99,18.3,13.49,10.2,,,,,,,
1080,SBILIFE.NS,1317.95,805.64,829.53,819.07,437.96,444.7,337.7,305.45,193.24,232.99,172.13,149.07,137.6,,,,0.0,,,
1081,SCAPDVR.NS,0.18,0.33,0.05,0.15,0.06,2.7,0.15,0.36,0.87,2.57,3.07,3.61,2.2,2.64,25.14,0.0,1.35,2.21,2.82,3.07
1083,SCHNEIDER.NS,92.29,74.33,64.0,54.25,57.9,58.15,54.95,52.83,58.66,54.8,50.84,54.8,56.43,0.0,,,,,,
1084,SCI.NS,108.33,124.39,107.23,79.5,95.01,84.28,74.48,74.01,88.29,89.88,90.85,90.13,83.03,77.17,81.78,98.4,132.02,131.19,125.08,120.3
1085,SDBL.NS,93.97,65.42,29.18,55.69,99.2,99.2,127.39,88.92,79.9,74.91,69.13,73.96,70.43,63.43,37.45,38.99,30.01,28.88,,19.9
1086,SECURCRED.NS,,12.18,105.02,87.16,111.97,122.83,77.02,9795.59,4407.9,0.0,691.5,1375.8,,,,,,,,
1087,SEINV.NS,6.74,9.42,81.15,73.65,79.78,78.33,67.46,61.51,47.67,43.97,51.26,54.0,52.01,4.47,86.89,153.32,102.34,69.93,51.31,
1088,SENCO.NS,673.02,729.73,664.58,,,,,,,,,,,,,,,,,
1089,SEPC.NS,3.98,2.87,3.12,5.48,7.01,7.62,6.33,5.55,16.56,63.42,111.61,,311.7,296.13,253.81,212.13,150.77,146.07,71.39,36.69
1090,SEQUENT.NS,6.76,8.93,8.84,10.69,9.15,6.73,4.35,3.72,16.65,126.04,127.51,133.98,155.78,130.91,116.0,95.74,60.8,49.2,46.47,39.26
1091,SESHAPAPER.NS,299.26,345.94,225.07,129.87,187.78,1050.94,876.01,878.34,817.77,803.99,803.4,740.93,543.48,509.76,452.67,470.32,440.04,406.75,372.59,342.72
1092,SETUINFRA.NS,,0.68,7.21,3.67,10.37,20.56,22.59,16.24,14.38,10.2,11.96,13.29,126.4,154.37,2754.23,1513.64,668.01,889.55,,
1093,SFCL.NS,71.59,66.91,53.89,40.35,43.0,40.44,34.92,30.63,33.78,265.64,175.43,86.18,80.5,77.43,,,,,,
1094,SFL.NS,172.91,207.02,435.49,346.33,359.71,371.8,339.57,292.87,777.96,698.53,616.53,544.49,447.42,,,,,,,
1095,SGL.NS,31.88,36.97,44.23,26.57,33.95,54.47,38.39,30.02,25.21,28.99,26.37,25.85,40.1,60.04,101.73,119.68,125.77,114.05,88.32,115.36
1096,SHALBY.NS,77.24,65.98,59.92,38.76,44.8,42.69,35.21,36.88,32.84,75.2,69.03,59.63,,,,,,,,
1097,SHANKARA.NS,2005.25,1766.4,1019.15,856.59,1091.43,1029.51,983.83,864.81,811.23,786.2,861.19,804.07,681.92,,,,,,,
1098,SHANTI.NS,69.89,58.1,43.95,28.1,31.59,29.74,26.21,22.52,20.17,19.0,19.06,17.94,21.17,19.87,14.85,30.9,29.88,24.93,20.59,15.54
1099,SHANTIGEAR.NS,69.89,58.1,43.95,28.1,31.59,29.74,26.21,22.52,20.17,19.0,19.06,17.94,21.17,19.87,14.85,30.9,29.88,24.93,20.59,15.54
1100,SHARDACROP.NS,288.48,367.18,326.58,225.29,179.12,178.13,163.69,125.16,103.26,85.27,58.98,61.65,38.46,133.66,112.71,138.23,,,,
1101,SHARDAMOTR.NS,944.88,908.11,758.56,2920.36,1451.3,1916.94,1943.13,1752.16,1558.7,1470.73,1376.2,1510.74,1263.67,1177.54,784.01,571.39,610.84,,,
1102,SHAREINDIA.NS,292.22,251.91,211.1,119.97,76.23,76.14,54.52,230.06,150.66,70.9,46.25,38.32,,,,,,,,
1103,SHASUNPHAR.NS,,,,,,,,,,179.36,165.07,138.24,133.5,116.82,113.5,97.6,89.9,84.16,74.13,352.24
1104,SHEMAROO.NS,248.65,196.84,135.39,112.27,176.47,201.62,175.28,152.58,137.9,118.99,132.67,107.47,90.95,339.97,2229.62,2267.62,,,,
1105,SHILPAMED.NS,35.69,28.54,41.12,31.53,98.86,81.43,90.93,91.56,87.65,146.66,143.36,133.83,114.08,107.2,106.81,62.02,55.86,198.66,139.98,139.64
1106,SHILPI.NS,,,,,,,,181.18,172.27,137.16,199.94,174.56,142.59,95.26,70.24,24.19,0.42,,,
1107,SHIVAMAUTO.NS,38.43,38.48,38.39,48.74,58.78,63.56,55.68,45.57,42.41,89.16,398.59,371.69,360.13,263.44,194.12,143.01,124.28,129.65,16603.75,
1108,SHK.NS,67.96,63.55,58.29,53.85,50.87,47.99,47.17,42.55,38.67,35.89,30184.8,28386.3,58924.4,53294.3,0.0,18621.2,17456.2,,,
1109,SHOPERSTOP.NS,383.15,364.61,227.7,157.72,384.2,395.65,408.31,436.87,408.95,364.89,326.09,271.86,233.73,201.62,449.2,380.75,328.73,240.81,180.23,186.22
1110,SHREDIGCEM.NS,53.7,49.92,43.7,35.34,33.23,30.87,29.24,22.27,33.64,,,,,,,21.76,18.02,18.06,290.53,120.32
1111,SHREECEM.NS,5428.36,4666.71,3965.04,3489.02,3299.33,3364.52,2822.36,2466.79,1582.56,,,,,991.25,1041.47,779.76,605.16,402.74,199.45,172.85
1112,SHRENIK.NS,0.0,0.0,0.0,0.0,2.14,4.12,5.3,28.55,0.0,14.83,2.51,51.75,0.0,0.0,13.34,43.79,52.68,0.0,26.97,16.27
1113,SHRENUJ.NS,,,,,,,,,92.75,140.58,261.94,232.16,264.91,204.54,149.33,131.47,142.43,140.68,102.06,448.79
1114,SHRIPISTON.NS,670.54,1182.76,937.42,713.56,718.11,873.7,772.92,655.94,622.55,556.15,522.8,470.4,442.91,372.3,,,,,,
1115,SHRIRAMCIT.NS,,,979.58,868.22,891.47,875.67,781.73,672.03,581.68,528.37,538.31,554.25,389.08,266.58,220.97,202.71,148.7,87.14,74.22,65.38
1116,SHRIRAMFIN.NS,930.42,795.13,711.78,688.39,729.7,684.41,586.09,477.23,451.36,380.64,347.28,289.05,260.21,237.52,195.21,181.41,120.69,76.53,60.03,52.74
1117,SHYAMCENT.NS,6.51,8.53,9.33,5.74,3.93,6.0,5.57,4.1,5.11,2318.12,0.0,,,,,,,,,
1118,SHYAMMETL.NS,239.84,244.75,182.63,129.44,90.41,92.07,368.64,227.93,,,,,,,,,,,,
1120,SIGNATURE.NS,60.36,69.05,30.13,426.29,376.82,642.01,,,,,,,,,,,,,,
1121,SIMPLEXINF.NS,176.28,269.67,302.75,352.26,680.82,1053.44,1161.37,1129.41,1189.25,1124.19,1110.37,1172.37,1187.83,944.86,896.08,942.71,569.88,398.71,1561.29,1363.35
1122,SINDHUTRAD.NS,3.62,2.88,11.78,130.07,165.65,221.88,188.94,170.19,130.09,113.34,86.24,77.68,61.09,170.61,2.31,1.66,1.71,2.08,1.5,1.24
1123,SINTEX.NS,,,52.18,28.19,27.52,47.48,34.27,26.26,20.49,94.39,103.89,95.41,94.53,96.49,148.38,139.07,122.3,100.61,86.71,356.45
1124,SIS.NS,315.15,273.44,225.65,202.56,204.3,341.48,291.74,233.15,2054.32,1674.59,1306.73,1062.89,870.4,,514.69,,,,,
1125,SITICABLE.NS,,6.09,7.04,8.37,9.38,9.41,9.6,8.87,11.04,8.83,9.68,9.19,5.43,4.81,5.78,10.52,10.23,8.0,,
1126,SITINET.NS,,6.09,7.04,8.37,9.38,9.41,9.6,8.87,11.04,8.83,9.68,9.19,5.43,4.81,5.78,10.52,10.23,8.0,,
1127,SIYSIL.NS,460.03,475.64,406.03,232.03,362.28,387.18,369.46,1673.07,1727.51,1611.16,1390.48,1110.88,976.7,916.97,849.41,691.15,629.07,559.58,629.92,534.02
1128,SJVN.NS,6.45,7.47,6.16,6.34,6.89,6.76,5.67,6.48,6.04,6.81,4.53,4.07,4.66,4.42,4.27,428.2,304.3,343.0,258.5,310.9
1129,SKFINDIA.NS,924.38,870.74,741.48,540.2,574.75,613.78,535.72,499.03,568.42,,,,,,,,,,,
1130,SKIPPER.NS,311.86,192.88,166.27,154.04,135.43,182.22,202.16,162.69,147.21,128.3,101.79,92.4,105.1,71.33,59.99,,,,,
1131,SKSMICRO.NS,,,,,,216.58,137.61,112.56,91.83,57.32,47.96,30.7,60.22,162.53,138.86,108.15,36.65,16.7,6.44,
1132,SKUMARSYNF.NS,,,,,,,,,,,99.76,114.18,118.05,96.77,91.11,69.4,76.49,63.84,57.58,22.37
1133,SMCGLOBAL.NS,81.48,64.87,59.22,43.57,37.29,37.54,35.87,31.42,19.83,20.89,15.47,15.53,155.39,196.39,194.78,133.14,151.71,71.2,48.1,
1134,SMLISUZU.NS,1516.65,1258.11,638.29,408.52,797.13,973.3,783.94,936.66,804.14,763.56,608.66,692.12,715.41,628.51,497.6,519.08,638.06,573.04,583.03,561.87
1135,SNOWMAN.NS,30.13,25.0,17.13,14.19,14.38,13.92,11.63,11.33,13.46,12.18,12.36,11.05,5.97,4.39,3.36,,,,,
1136,SOBHA.NS,326.0,350.89,290.37,225.83,400.7,358.5,277.27,229.22,183.89,242.94,215.46,183.86,142.41,140.39,112.91,133.71,195.13,162.75,295.75,214.32
1137,SOLARA.NS,358.03,401.06,352.32,450.13,492.27,530.56,211.14,,,,,,,,,,,,,
1138,SOLARINDS.NS,410.78,459.92,279.37,175.07,167.02,183.78,140.69,125.67,601.93,560.7,499.52,490.1,417.78,308.25,277.2,245.53,99.16,71.61,53.58,219.32
1139,SOMANYCERA.NS,618.11,575.1,489.34,384.66,376.42,400.09,392.96,425.38,408.38,396.72,323.8,304.42,253.13,207.07,775.24,641.09,477.89,400.96,331.52,270.3
1140,SONACOMS.NS,49.31,42.17,33.18,13.39,114.24,252.26,,,,,,,,,,,,,,
1141,SONASTEER.NS,88.31,84.8,65.87,55.23,62.62,72.53,76.75,58.6,54.21,54.27,52.48,56.28,57.39,52.07,42.9,35.01,70.79,65.71,80.59,70.45
1142,SONATSOFTW.NS,34.25,66.39,72.97,75.21,84.39,79.82,66.33,57.15,48.0,44.4,31.73,22.15,21.43,23.99,22.45,23.16,18.91,17.67,14.14,9.23
1143,SOTL.NS,541.36,525.38,2046.53,1359.04,1454.17,1579.74,1244.72,1025.31,1016.98,1265.89,1424.65,1368.68,1308.08,1059.9,805.74,787.47,629.19,553.04,688.25,555.44
1144,SPAL.NS,377.92,374.42,286.1,224.0,295.14,302.86,249.53,246.4,313.14,283.2,269.11,255.53,238.81,,,,,,,
1145,SPANDANA.NS,322.55,187.18,199.2,224.35,219.15,173.77,197.36,132.54,168.72,148.17,141.92,117.42,166.13,558.45,,,,,,
1146,SPARC.NS,2.33,7.36,5.05,9.65,2.93,7.29,3.12,7.33,6.81,6.58,7.06,3.69,1.4,2.82,1.66,1.7,1.81,0.0,0.0,
1147,SPCENET.NS,1.87,2.66,0.76,0.55,0.65,0.11,0.0,0.0,0.15,,,,,,,,,,,
1148,SPECIALITY.NS,81.73,79.85,53.86,31.97,76.19,73.76,63.2,66.53,68.43,63.75,56.19,48.32,55.72,49.55,858.7,770.75,555.32,345.85,221.45,
1149,SPIC.NS,89.99,147.36,108.96,85.42,205.95,151.96,130.04,103.28,84.88,86.77,117.77,115.63,89.33,70.97,90.17,70.1,53.81,26.61,,
1150,SPICEJET.NS,89.99,147.36,108.96,85.42,205.95,151.96,130.04,103.28,84.88,86.77,117.77,115.63,89.33,70.97,90.17,70.1,53.81,26.61,,
1151,SPLIL.NS,68.71,98.16,68.23,37.96,61.67,54.05,59.57,51.94,51.31,20.6,15.7,13.67,20.74,54.1,97.13,127.26,111.62,84.76,88.01,84.79
1152,SPLPETRO.NS,279.37,281.17,535.23,338.77,282.49,330.96,313.63,302.44,214.3,,,,,,,,,,,
1153,SPMLINFRA.NS,247.35,176.46,195.0,150.2,237.21,349.83,330.94,415.22,343.45,336.07,289.11,267.1,218.07,296.58,341.77,306.85,284.85,227.87,117.99,73.8
1154,SPTL.NS,,0.05,0.02,0.0,0.07,0.26,0.22,0.0,0.0,,,,,,,,,,,
1155,SREEL.NS,94.01,86.22,52.63,35.94,68.79,66.65,56.04,39.59,31.7,26.54,22.66,21.25,17.6,,12.81,8.84,0.0,,,
1156,SREINFRA.NS,,0.38,0.55,0.83,1.77,1.6,37.71,45.54,37.55,37.64,35.75,33.01,23.38,14.82,40.3,27.71,39.47,36.48,20.79,24.24
1157,SRF.NS,362.65,405.93,334.64,1159.69,1082.19,1060.78,784.07,664.45,622.76,618.46,584.77,568.58,603.61,497.94,355.37,293.85,235.83,262.21,197.97,161.62
1158,SRIPIPES.NS,,,,321.76,356.09,333.8,320.9,296.22,288.11,272.5,248.82,217.26,197.92,182.58,173.67,162.14,116.6,92.89,76.19,72.08
1159,SRPL.NS,,75.95,134.36,71.22,72.78,73.83,91.22,,,,,,,,,,,,,
1160,SRTRANSFIN.NS,930.42,795.13,711.78,688.39,729.7,684.41,586.09,477.23,451.36,380.64,347.28,289.05,260.21,237.52,195.21,181.41,120.69,76.53,60.03,52.74
1161,SSLT.NS,190.21,183.01,170.1,100.65,96.39,103.88,122.38,98.56,114.99,109.62,96.24,25.17,74.94,86.22,63.81,64.47,907.46,512.46,450.12,380.89
1162,SSWL.NS,277.65,258.16,1140.32,1120.74,1002.81,1309.32,975.93,856.19,774.54,755.49,699.51,637.77,644.9,442.06,320.94,242.85,207.15,175.64,142.09,121.35
1163,STAR.NS,239.58,207.95,184.22,92.14,101.45,84.68,,,,,,,,,,,0.0,,,
1164,STARCEMENT.NS,71.59,66.91,53.89,40.35,43.0,40.44,34.92,30.63,33.78,265.64,175.43,86.18,80.5,77.43,,,,,,
1165,STARHEALTH.NS,239.58,207.95,184.22,92.14,101.45,84.68,,,,,,,,,,,0.0,,,
1166,STARPAPER.NS,284.77,315.66,211.77,149.52,218.47,242.02,222.05,207.7,174.55,173.82,176.2,169.76,146.25,166.31,163.18,233.0,,,121.73,117.47
1167,STCINDIA.NS,0.0,0.0,0.0,41.64,489.46,1483.91,1810.95,1302.42,1766.84,2415.67,2574.77,3173.6,5128.85,3412.61,3585.01,3297.81,2629.19,4778.89,2375.18,3174.39
1168,STEELXIND.NS,9.09,13.35,124.82,111.76,102.76,134.76,121.35,167.26,219.93,301.32,241.67,188.93,,270.13,177.35,207.79,304.63,315.26,359.72,241.4
1169,STLTECH.NS,98.8,133.9,126.24,104.42,117.85,120.8,71.45,56.64,51.51,76.9,69.23,85.24,69.36,63.48,68.38,354.72,261.23,195.57,93.65,57.89
1170,STOVEKRAFT.NS,412.78,388.73,345.73,263.56,271.01,259.31,284.43,270.12,,,,,,,,,,,,
1171,STRTECH.NS,98.8,133.9,126.24,104.42,117.85,120.8,71.45,56.64,51.51,76.9,69.23,85.24,69.36,63.48,68.38,354.72,261.23,195.57,93.65,57.89
1172,STYLAMIND.NS,539.35,561.8,389.04,561.54,545.37,564.12,413.86,402.25,340.9,292.24,256.22,191.65,142.39,113.65,87.79,73.05,62.71,54.83,55.28,44.93
1173,STYRENIX.NS,1263.31,1348.99,1239.09,927.74,897.89,1188.78,1077.78,842.93,900.68,832.1,,,,,,,,,,
1174,SUBEXLTD.NS,4.79,4.87,1.22,0.98,0.53,0.37,3.2,6.4,5.88,16.71,17.62,15.94,47.47,45.24,55.21,86.41,41.29,60.85,83.29,115.77
1175,SUBROS.NS,470.69,430.18,343.16,275.26,305.48,325.66,318.88,255.87,217.86,199.56,195.21,212.01,185.98,181.63,150.92,115.77,110.47,539.21,470.99,492.29
1176,SUDARSCHEM.NS,309.34,285.46,277.2,246.8,219.32,206.99,191.21,162.67,174.39,157.21,1483.01,1134.31,1075.06,1021.44,820.45,654.23,571.73,554.91,569.98,535.23
1177,SULA.NS,64.94,58.49,49.61,,,,,,,,,,,,,,,,,
1178,SUMICHEM.NS,56.75,70.34,61.38,52.94,48.55,80.96,69.59,30.46,32.85,30.29,27.96,21.23,19.34,16.83,,,,,,
1179,SUNCLAYLTD.NS,794.35,1024.68,861.3,581.48,654.32,905.67,811.74,689.01,700.46,665.07,591.28,537.22,536.18,212.38,136.9,272.58,237.37,443.52,341.8,291.88
1180,SUNDARAM.NS,493.24,364.22,348.34,355.86,345.81,305.8,252.58,212.13,208.13,202.93,199.41,185.68,306.28,246.65,215.42,194.91,320.55,227.38,168.55,177.37
1181,SUNDARMFIN.NS,493.24,364.22,348.34,355.86,345.81,305.8,252.58,212.13,208.13,202.93,199.41,185.68,306.28,246.65,215.42,194.91,320.55,227.38,168.55,177.37
1182,SUNDARMHLD.NS,17.48,5.78,3.52,2.49,6.12,7.86,4.84,2.25,148.43,208.53,254.57,247.73,151.28,155.74,112.17,66.55,72.79,,,
1183,SUNDRMFAST.NS,233.49,234.15,198.6,145.88,148.72,189.92,161.64,140.28,123.76,113.54,96.24,98.48,102.16,86.17,63.48,60.07,57.39,57.08,101.1,88.49
1184,SUNFLAG.NS,189.51,193.56,149.72,104.96,97.55,123.71,115.11,84.14,92.18,97.47,97.74,96.75,99.76,95.2,83.21,67.97,61.29,51.33,49.8,48.77
1185,SUNPHARMA.NS,84.5,86.74,64.96,53.36,52.23,42.94,37.54,32.03,31.64,38.71,13.66,23.49,38.78,30.01,89.08,133.96,114.35,85.96,69.54,54.29
1186,SUNTECK.NS,27.77,8.3,14.92,21.44,17.71,16.26,12.01,31.33,25.96,14.77,25.86,5.06,2.19,2.32,2.6,1.81,6.31,2.39,0.0,0.0
1187,SUNTV.NS,105.27,92.91,88.94,79.09,86.39,92.96,72.64,64.92,61.0,56.93,53.21,46.12,44.59,48.82,35.4,25.58,21.85,98.27,51.92,1451.55
1188,SUPPETRO.NS,279.37,281.17,535.23,338.77,282.49,330.96,313.63,302.44,214.3,,,,,,,,,,,
1189,SUPRAJIT.NS,110.99,103.4,91.86,79.52,76.57,75.68,68.98,60.86,44.76,43.51,40.18,35.08,31.55,25.04,17.4,136.37,114.96,109.35,99.06,77.77
1190,SUPREMEENG.NS,,0.74,29.12,28.0,66.77,69.44,82.38,,,,,,,,,,,,,
1191,SUPREMEIND.NS,797.65,724.24,611.79,500.35,433.79,441.69,390.87,351.18,234.19,,,,,,,,,,,
1192,SUPREMEINF.NS,,31.7,47.81,94.61,85.91,216.21,351.79,408.63,470.73,590.29,1074.38,1186.8,899.48,548.23,384.31,275.48,112.64,75.03,51.41,308.56
1193,SUPRIYA.NS,70.87,57.27,65.86,,,,,,,,,,,,,,,,,
1194,SURANAT&P.NS,1.11,1.26,1.3,1.31,1.47,1.77,1.73,1.96,2.12,1.68,14.32,10.67,5.31,30.02,22.9,43.42,26.36,36.45,32.79,46.11
1195,SURYAROSNI.NS,719.81,1485.96,1449.48,1036.07,1005.15,1098.52,906.3,713.75,676.29,651.84,691.51,675.1,582.79,505.76,644.56,572.89,489.26,422.77,389.23,400.35
1196,SUTLEJTEX.NS,163.11,185.54,185.71,113.62,145.26,156.39,149.81,1373.39,1266.2,1146.45,1147.92,1538.41,1407.27,1448.14,1050.52,772.19,724.89,656.91,93383.24,
1197,SUULD.NS,176.37,3.64,2209.43,872.37,87.76,72.89,170.61,,,,,,,,,,,,,
1198,SUVEN.NS,40.26,52.25,51.86,39.66,65.51,29.68,,,,,,,,,,,,,,
1199,SUVENPHAR.NS,40.26,52.25,51.86,39.66,65.51,29.68,,,,,,,,,,,,,,
1200,SUVIDHAA.NS,0.27,1.34,1.87,5.28,16.14,7.84,18.23,,,,,,,,,,,,,
1201,SUZLON.NS,2.84,2.93,4.38,1.47,0.71,4.78,11.59,18.4,11.83,6.12,12.32,9.87,38.66,24.57,22.51,48.4,46.38,186.97,131.76,220.6
1202,SVPGLOB.NS,0.25,2.22,84.86,75.72,62.95,82.96,114.93,4.39,13.46,29.42,70.96,71.13,65.66,9.6,19.68,49.34,6.73,11.47,8.36,1.01
1203,SWANENERGY.NS,12.31,20.73,15.49,10.34,12.56,35.2,12.95,14.96,14.34,13.57,14.41,29.03,14.59,42.43,56.3,18.42,4.8,0.23,2.08,2.62
1204,SWARAJENG.NS,1168.36,1170.62,937.21,812.77,637.39,718.73,635.92,536.36,423.44,434.54,489.76,385.7,361.18,290.69,227.41,167.61,100.88,103.87,103.2,298.36
1205,SWSOLAR.NS,116.04,76.85,182.37,198.02,282.81,512.0,3820.14,,,,,,,,,,,,,
1206,SYMPHONY.NS,115.4,126.45,91.68,69.75,102.38,74.89,98.21,94.9,118.6,,,,,,,,,,,
1207,SYNGENE.NS,79.68,79.56,64.91,54.49,50.3,91.28,71.16,60.05,55.57,43.19,134.0,105.36,86.45,1110.0,,,,,,
1208,SYRMA.NS,104.04,64.24,46.96,5859.67,5656.35,,,,,,,,,,,,,,,
1209,TAINWALCHM.NS,19.25,13.71,8.24,6.91,11.3,12.31,12.26,6.17,10.18,10.51,8.99,10.49,11.34,11.48,11.01,13.83,15.27,14.8,18.09,10.85
1210,TAJGVK.NS,65.07,61.18,36.22,15.02,49.86,50.54,45.97,42.18,43.03,39.56,38.89,40.3,40.5,41.35,36.4,37.88,41.07,38.75,30.1,92.08
1211,TALBROAUTO.NS,126.08,524.22,467.57,359.8,312.09,391.11,318.31,263.15,251.17,251.78,238.45,239.15,278.26,239.79,185.45,155.79,146.18,139.25,116.85,179.05
1212,TANLA.NS,75.27,85.47,91.85,65.56,72.64,70.0,61.55,46.4,27.59,13.07,2.53,2.68,3.63,2.83,5.03,17.24,25.81,16.4,12.13,2.09
1213,TARC.NS,2.05,6.66,14.79,5.92,3.64,0.0,0.0,,,,,,,,,,,,,
1214,TARSONS.NS,52.12,53.24,56.53,11922.45,8738.71,9810.91,7712.9,,,,,,,,,,,,,
1215,TASTYBITE.NS,2105.69,1853.71,1450.08,1501.61,1659.29,1313.05,1153.83,983.13,811.85,689.22,566.59,434.62,321.28,317.2,281.49,177.72,137.6,116.61,99.77,86.36
1216,TATACHEM.NS,171.92,193.33,146.02,117.69,114.6,122.49,136.02,141.54,322.61,395.65,341.01,334.74,313.8,248.52,222.41,355.54,172.51,183.43,162.8,138.62
1217,TATACOFFEE.NS,,54.79,43.74,39.44,38.52,37.63,37.77,41.7,38.45,36.61,348.51,320.22,272.27,214.56,177.26,168.99,161.61,141.16,149.19,158.37
1218,TATACOMM.NS,280.41,253.9,231.14,218.43,201.77,189.09,179.68,177.83,168.08,151.56,153.56,154.95,143.57,126.73,112.91,131.56,115.2,141.82,132.67,115.9
1219,TATACONSUM.NS,104.94,91.91,86.07,77.63,61.74,54.34,50.98,48.55,48.87,46.65,43.39,37.61,32.91,29.29,274.66,220.17,183.49,178.89,172.67,157.88
1220,TATAELXSI.NS,570.38,504.96,396.75,293.23,258.5,256.43,222.6,397.36,345.3,272.78,247.96,194.19,165.22,132.0,120.87,134.41,128.96,98.9,75.67,59.66
1221,TATAGLOBAL.NS,104.94,91.91,86.07,77.63,61.74,54.34,50.98,48.55,48.87,46.65,43.39,37.61,32.91,29.29,274.66,220.17,183.49,178.89,172.67,157.88
1222,TATAINVEST.NS,63.74,56.88,50.08,27.68,29.54,35.92,29.2,49.24,45.72,41.92,40.09,37.36,36.68,50.63,47.65,61.61,60.96,59.27,49.4,51.12
1223,TATAMETALI.NS,,1032.24,869.46,606.97,730.15,767.35,740.79,529.37,367.26,434.43,454.69,342.57,448.01,521.32,411.69,398.95,407.97,269.31,174.58,111.85
1224,TATAMOTORS.NS,191.27,171.69,123.42,78.81,122.1,203.77,173.23,130.49,126.17,112.76,106.52,140.32,171.11,738.4,619.93,499.19,746.17,691.84,524.69,475.39
1225,TATAMTRDVR.NS,191.27,171.69,123.42,78.81,122.1,203.77,173.23,130.49,126.17,112.76,106.52,140.32,171.11,738.4,619.93,499.19,746.17,691.84,524.69,475.39
1226,TATAPOWER.NS,62.88,55.48,34.76,19.34,28.56,30.52,27.86,25.6,32.15,32.08,36.35,40.31,35.8,291.51,299.34,327.72,267.74,248.51,230.05,198.0
1227,TATASPONGE.NS,,1655.0,1508.12,1053.19,773.83,644.19,519.59,361.89,372.42,512.81,507.94,516.73,411.64,442.32,337.62,395.68,296.52,185.51,125.35,156.17
1228,TATASTEEL.NS,112.92,105.54,1055.5,701.82,527.3,616.08,520.16,494.06,393.35,430.15,429.39,393.24,349.32,306.4,281.05,333.18,268.95,300.56,273.31,261.7
1229,TATASTLBSL.NS,,,,195.88,166.44,191.06,751.06,605.08,521.05,469.98,427.16,489.63,468.14,329.65,1323.65,1173.89,984.24,901.68,676.97,660.95
1230,TATASTLLP.NS,,1655.0,1508.12,1053.19,773.83,644.19,519.59,361.89,372.42,512.81,507.94,516.73,411.64,442.32,337.62,395.68,296.52,185.51,125.35,156.17
1231,TATATECH.NS,67.35,52.07,413.96,251.34,297.67,282.76,261.38,258.5,251.58,229.01,205.99,180.08,149.87,132.14,102.67,99.9,74.51,,,159.11
1232,TATVA.NS,161.88,181.84,193.01,144.96,,,,,,,,,,,,,,,,
1233,TBOTEK.NS,51.7,45.66,25.32,539.18,2001.07,,,,,,,,,,,,,,,
1234,TBZ.NS,344.51,358.7,276.31,201.11,271.25,264.32,262.46,253.26,247.98,289.9,273.5,248.75,277.09,238.79,884.9,668.74,21967.65,15257.75,,
1235,TCI.NS,464.83,442.24,375.62,318.03,327.15,333.71,284.3,235.61,296.79,290.29,277.91,267.93,251.39,242.16,200.01,179.01,165.3,160.92,861.74,699.15
1236,TCIEXP.NS,326.94,324.02,280.9,219.5,269.09,267.31,231.16,195.95,0.0,0.0,,,,,,,,,,
1237,TCNSBRANDS.NS,151.65,194.67,145.43,103.3,187.31,187.19,148.75,63.01,52.91,32.81,18.49,0.0,0.0,,93.07,71.5,79.46,,,
1238,TCS.NS,559.0,520.09,438.09,367.47,350.15,328.45,509.72,470.52,435.86,375.65,330.18,247.43,198.54,149.58,117.74,228.92,189.39,152.67,229.52,167.7
1239,TDPOWERSYS.NS,63.0,52.64,231.1,161.45,154.83,143.53,130.1,111.16,137.0,121.78,106.56,127.51,188.1,200.19,683.51,738.99,833.92,978.94,396.83,
1240,TEAMLEASE.NS,5033.27,4021.91,3299.06,2612.15,2797.82,2417.1,2012.51,1749.01,1465.14,3927.73,2992.82,2444.03,1808.5,1727.79,114.69,200.09,171.5,,,
