Date,NIFTY 50,NIFTY MIDCAP150 QUALITY 50,NIFTY FINANCIAL SERVICES,NIFTY MIDSMALL INDIA CONSUMPTION,NIFTY INFRASTRUCTURE,NIFTY MIDSMALL IT & TELECOM,NIFTY MNC,NIFTY ALPHA QUALITY VALUE LOW-VOLATILITY 30,NIFTY QUALITY LOW-VOLATILITY 30,NIFTY100 ESG SECTOR LEADERS,NIFTY METAL,NIFTY REALTY,NIFTY MIDCAP 150,NIFTY MIDSMALL HEALTHCARE,NIFTY100 LOW VOLATILITY 30,NIFTY LOW VOLATILITY 50,NIFTY CONSUMER DURABLES,NIFTY CPSE,NIFTY HIGH BETA 50,NIFTY ALPHA LOW-VOLATILITY 30,NIFTY GROWTH SECTORS 15,NIFTY TATA GROUP,NIFTY FMCG,NIFTY TRANSPORTATION & LOGISTICS,NIFTY PSU BANK,NIFTY200 ALPHA 30,NIFTY SME EMERGE,NIFTY100 ENHANCED ESG,NIFTY100 LIQUID 15,NIFTY100 ESG,NIFTY SMALLCAP 100,NIFTY PSE,NIFTY NEXT 50,NIFTY PRIVATE BANK,NIFTY CORE HOUSING,NIFTY MIDCAP LIQUID 15,NIFTY50 SHARIAH,NIFTY MIDCAP150 MOMENTUM 50,NIFTY REITS & INVITS,NIFTY SMALLCAP250 QUALITY 50,NIFTY INDIA DEFENCE,NIFTY100 QUALITY 30,NIFTY 200,NIFTY ENERGY,NIFTY MIDSMALL FINANCIAL SERVICES,NIFTY MEDIA,NIFTY INDIA DIGITAL,NIFTY FINANCIAL SERVICES 25/50,NIFTY INDIA CONSUMPTION,NIFTY50 VALUE 20,NIFTY MOBILITY,NIFTY TATA GROUP 25% CAP,NIFTY SHARIAH 25,NIFTY100 ALPHA 30,NIFTY MIDCAP SELECT,NIFTY50 EQUAL WEIGHT,NIFTY200 MOMENTUM 30,NIFTY OIL & GAS,NIFTY NON-CYCLICAL CONSUMER,NIFTY MICROCAP 250,NIFTY COMMODITIES,NIFTY AUTO,NIFTY PHARMA,NIFTY SMALLCAP 50,NIFTY100 EQUAL WEIGHT,NIFTY MAHINDRA GROUP,NIFTY IT,NIFTY MIDSMALLCAP 400,NIFTY LARGEMIDCAP 250,NIFTY 500,NIFTY HOUSING,NIFTY500 VALUE 50,NIFTY HEALTHCARE INDEX,NIFTY MIDCAP 50,NIFTY SMALLCAP 250,NIFTY FINANCIAL SERVICES EX-BANK,NIFTY SERVICES SECTOR,NIFTY 100,NIFTY MIDCAP 100,NIFTY ALPHA 50,NIFTY INDIA MANUFACTURING,NIFTY ALPHA QUALITY LOW-VOLATILITY 30,NIFTY DIVIDEND OPPORTUNITIES 50,NIFTY500 MULTICAP 50:25:25,NIFTY200 QUALITY 30,NIFTY BANK,NIFTY TOTAL MARKET,NIFTY500 SHARIAH,NIFTY ADITYA BIRLA GROUP
2019-04-22,11594.45,10186.56,12347.05,5916.13,3173.65,2350.82,13341.75,7377.45,8375.26,1939.55,3054.1,263.7,6360.35,12549.99,8900.75,10272.82,15563.9,2237.2,1663.84,11770.83,6114.8,7039.87,30418.1,7757.34,3133.9,7508.76,1528.11,2211.11,4060.1,2175.44,6561.55,3485.05,27907.25,16877.05,6974.27,4170.95,2490.19,14140.07,,7892.99,750.73,2732.85,6041.3,15944.3,8239.87,2358.6,3369.2,12329.02,4884.8,5584.15,7195.93,5012.03,4281.49,7125.71,4560.84,12786.85,,5015.18,6473.48,5442.6,3572.75,8813.9,9285.45,3187.65,13488.65,11558.88,16150.6,6016.2,5933.76,9599.8,4784.82,4486.93,5279.12,4927.55,5380.0,12366.98,16048.15,11745.9,17761.25,12143.9,4956.33,9597.76,2684.0,5949.36,9789.5,29687.95,5319.33,2970.56,3413.78
2019-04-23,11575.95,10215.74,12295.45,5898.51,3145.15,2352.02,13298.85,7369.21,8350.26,1937.32,3042.0,263.15,6367.2,12561.74,8858.15,10262.82,15684.91,2252.15,1662.3,11727.79,6072.2,7011.7,30495.05,7684.04,3121.35,7517.05,1523.67,2206.28,4028.85,2172.33,6519.6,3487.05,27874.85,16760.95,6953.35,4185.9,2490.5,14116.99,,7857.13,744.74,2720.25,6033.65,16010.7,8226.75,2361.75,3364.13,12309.09,4857.8,5592.35,7138.91,4980.91,4272.92,7136.44,4561.37,12759.45,,5053.6,6469.66,5423.02,3575.7,8682.9,9388.8,3170.55,13462.85,11552.93,16166.3,6014.55,5932.32,9587.3,4752.39,4492.92,5329.18,4929.25,5363.95,12354.75,15984.35,11727.65,17779.05,12154.45,4948.72,9581.26,2686.6,5941.89,9762.15,29479.7,5312.19,2972.18,3405.54
2019-04-24,11726.15,10237.68,12466.85,5902.37,3170.0,2359.91,13280.3,7436.55,8411.58,1961.72,3047.75,264.85,6384.3,12528.11,8924.9,10311.0,15829.2,2282.75,1681.1,11813.98,6142.1,7070.32,30631.25,7655.66,3169.5,7600.44,1523.97,2233.44,4057.95,2198.54,6570.85,3534.35,28057.85,16974.15,7045.53,4205.15,2522.97,14190.43,,7859.29,747.81,2749.45,6100.95,16305.75,8295.29,2390.35,3388.19,12470.11,4889.85,5665.75,7130.14,4983.77,4308.52,7230.85,4566.66,12903.8,,5163.22,6527.78,5435.84,3621.4,8646.05,9459.0,3202.1,13583.05,11678.67,16370.35,6037.4,5976.15,9687.55,4799.47,4549.34,5354.44,4942.25,5396.3,12527.54,16210.5,11869.55,17844.45,12296.1,4971.16,9669.03,2712.65,5990.94,9845.05,29860.8,5366.95,2995.19,3480.75
2019-04-25,11641.8,10201.2,12344.7,5908.65,3143.4,2358.9,13177.35,7389.33,8360.95,1947.13,2991.1,265.7,6360.15,12493.78,8895.2,10268.62,15802.19,2266.5,1668.57,11722.05,6096.25,7078.46,30371.3,7609.14,3119.9,7568.28,1521.29,2217.73,4010.35,2183.27,6572.25,3521.7,27914.95,16817.15,7106.47,4195.3,2520.68,14124.31,,7843.62,745.75,2729.0,6060.75,16243.55,8247.52,2379.55,3356.16,12356.99,4861.8,5632.55,7089.92,4955.35,4301.82,7196.78,4540.51,12838.15,,5151.36,6498.25,5426.38,3626.35,8587.9,9442.55,3198.4,13512.3,11585.62,16352.75,6022.0,5944.06,9628.8,4801.5,4535.3,5343.78,4914.8,5395.95,12433.73,16085.25,11787.4,17774.8,12234.25,4941.21,9605.92,2694.65,5964.26,9782.3,29561.35,5334.83,2990.78,3561.23
2019-04-26,11754.65,10158.67,12506.1,5877.24,3142.45,2348.75,13153.3,7419.22,8384.78,1962.1,3046.65,264.4,6342.75,12507.41,8938.5,10299.21,15612.58,2263.85,1668.85,11790.41,6121.0,7186.14,30440.75,7540.18,3162.0,7605.97,1522.97,2238.27,4051.05,2203.54,6565.2,3539.75,27921.05,17062.0,7111.48,4170.25,2542.12,14081.38,,7809.24,742.75,2737.6,6104.4,16431.5,8239.33,2375.25,3363.26,12459.63,4840.5,5697.45,7045.84,5006.93,4331.32,7259.24,4532.35,12918.8,,5221.13,6479.42,5413.14,3665.4,8493.8,9461.7,3193.8,13555.05,11582.6,16504.45,6008.65,5960.98,9689.7,4843.05,4529.45,5352.91,4917.25,5389.6,12477.77,16290.4,11886.7,17727.95,12243.75,4951.43,9634.08,2709.0,5983.81,9801.15,30013.5,5367.72,3002.7,3539.31
2019-04-30,11748.15,10141.7,12555.45,5862.37,3107.5,2355.7,13043.55,7428.22,8386.44,1962.22,3089.1,258.3,6292.4,12451.16,8920.7,10274.01,15747.45,2282.8,1619.91,11768.08,6013.6,7249.78,30336.9,7457.11,3056.35,7640.9,1507.13,2230.07,3969.0,2195.49,6467.55,3557.1,27800.25,16807.4,7066.28,4112.95,2565.86,14026.57,,7741.15,734.16,2699.25,6092.55,16500.0,8095.28,2408.75,3352.4,12412.44,4813.75,5694.15,6987.17,5044.91,4354.75,7305.53,4487.39,12844.3,,5271.29,6485.83,5308.25,3688.2,8350.6,9402.5,3141.95,13484.35,11503.93,16705.4,5954.05,5934.22,9664.3,4844.21,4522.62,5323.02,4862.45,5328.25,12325.39,16296.05,11874.25,17566.4,12250.9,4934.53,9651.85,2708.5,5952.1,9830.3,29764.8,5352.02,3008.19,3519.97
2019-05-02,11724.75,10090.43,12583.8,5824.39,3132.15,2363.11,12927.4,7362.37,8305.99,1956.75,3085.5,258.6,6256.85,12409.92,8872.25,10210.69,15622.96,2276.75,1609.44,11710.66,6006.2,7117.61,30091.25,7438.03,3056.35,7567.67,1508.35,2225.98,3954.15,2188.89,6467.45,3549.1,27659.1,16754.7,7036.38,4073.8,2538.83,13977.84,,7703.01,740.45,2683.05,6075.45,16499.05,8030.9,2370.15,3354.39,12423.16,4781.0,5649.95,6969.2,4969.51,4311.96,7230.5,4432.49,12793.95,,5255.19,6422.3,5289.08,3681.2,8333.85,9291.3,3135.0,13433.8,11480.43,16403.7,5928.7,5910.57,9637.5,4830.48,4497.09,5272.38,4823.65,5320.4,12374.21,16223.85,11845.6,17460.5,12172.5,4904.6,9546.78,2693.05,5934.42,9729.05,29708.6,5337.11,2980.22,3538.74
2019-05-03,11712.25,10050.17,12637.0,5812.53,3150.35,2340.39,12848.1,7309.89,8247.72,1949.21,3081.25,262.65,6254.5,12359.49,8837.6,10192.06,15596.67,2281.1,1613.32,11640.55,5996.45,6931.47,29750.55,7458.65,3089.6,7499.16,1508.52,2220.26,3964.65,2184.63,6467.0,3557.5,27537.75,16893.65,7049.42,4107.9,2521.4,13918.79,,7662.94,737.29,2666.65,6067.6,16568.3,8074.87,2349.05,3335.62,12455.4,4767.25,5597.7,6988.8,4925.39,4281.34,7169.18,4453.94,12783.65,,5252.29,6396.09,5267.05,3685.25,8381.45,9220.45,3131.15,13410.65,11390.41,16092.9,5923.95,5905.13,9624.55,4842.61,4498.92,5234.73,4841.95,5311.6,12356.82,16203.5,11828.05,17465.0,12064.9,4902.19,9474.4,2675.15,5927.0,9651.55,29954.15,5329.65,2963.9,3524.24
2019-05-06,11598.25,9983.09,12477.4,5750.84,3126.4,2341.04,12735.55,7274.71,8170.88,1926.1,3018.75,258.8,6209.45,12260.08,8773.2,10133.78,15196.74,2277.2,1581.07,11566.12,5912.05,6932.66,29575.85,7340.86,3048.5,7419.7,1501.65,2192.06,3913.7,2157.45,6405.9,3552.5,27202.9,16695.2,6949.83,4090.65,2494.67,13816.04,,7602.22,731.03,2631.45,6008.25,16503.15,8014.92,2297.9,3338.45,12290.91,4710.4,5562.6,6884.92,4847.91,4230.46,7097.22,4440.15,12645.15,,5239.89,6301.85,5234.09,3654.2,8268.45,9189.75,3090.35,13250.5,11330.93,16111.35,5879.85,5853.97,9532.45,4779.68,4462.84,5213.03,4808.45,5269.6,12163.53,16052.05,11708.85,17335.75,11919.45,4847.42,9379.87,2671.55,5874.55,9558.75,29618.45,5278.98,2937.37,3500.55
2019-05-07,11497.9,9895.8,12363.65,5690.09,3108.3,2336.3,12702.55,7256.96,8150.42,1915.71,2980.4,255.75,6148.85,12232.15,8740.6,10106.24,15146.18,2256.95,1546.17,11537.87,5905.7,6891.85,29557.05,7274.14,2981.3,7370.44,1501.02,2177.65,3867.7,2141.13,6343.25,3515.6,27020.4,16509.1,6875.34,4037.3,2486.36,13734.88,,7548.38,720.94,2623.2,5955.45,16231.2,7912.15,2234.95,3313.21,12157.59,4689.6,5532.1,6807.19,4790.79,4208.65,7063.92,4391.53,12529.75,,5157.33,6261.12,5199.28,3608.25,8206.25,9148.2,3060.45,13137.3,11238.54,16135.75,5826.25,5800.75,9450.8,4736.68,4390.12,5189.55,4741.95,5228.2,12059.05,15941.8,11610.1,17133.8,11816.5,4788.18,9340.85,2659.5,5823.85,9543.3,29288.2,5233.92,2925.36,3463.82
2019-05-08,11359.45,9769.63,12216.15,5643.94,3075.5,2309.8,12575.3,7191.16,8064.32,1891.43,2959.5,250.35,6093.7,12098.79,8651.3,10016.77,15120.34,2228.45,1524.87,11413.97,5826.25,6871.74,29395.7,7171.48,2940.1,7281.71,1496.28,2149.89,3808.55,2113.7,6262.1,3474.45,26707.75,16356.35,6834.42,4004.5,2473.44,13559.21,,7464.67,711.56,2599.95,5885.4,15925.8,7866.95,2133.65,3266.71,12008.13,4641.55,5467.65,6709.8,4747.79,4186.12,6980.78,4363.16,12383.4,,5070.54,6209.35,5119.63,3572.25,8095.9,9003.35,3033.25,12978.0,11040.36,16061.6,5765.4,5739.88,9340.25,4697.92,4324.46,5121.28,4695.95,5158.35,11870.79,15765.2,11470.8,16965.2,11679.3,4727.05,9240.88,2635.1,5756.4,9474.85,28994.4,5172.38,2905.07,3406.73
2019-05-09,11301.8,9723.87,12174.25,5633.55,3043.75,2297.38,12536.2,7175.55,8072.23,1884.11,2917.1,251.2,6080.4,12100.83,8616.8,9973.38,15181.66,2206.05,1521.5,11378.0,5843.6,6921.21,29474.8,7162.46,2947.4,7283.91,1502.6,2139.79,3805.05,2103.87,6232.6,3437.5,26632.6,16295.65,6791.28,3992.4,2472.72,13510.05,,7435.72,710.86,2608.7,5859.75,15635.45,7871.82,2209.95,3267.83,12016.58,4648.05,5449.55,6686.43,4764.68,4186.93,6968.37,4354.21,12365.6,,4999.31,6207.42,5102.49,3522.5,8103.5,8976.9,3020.4,12948.85,11100.69,16132.85,5751.15,5719.88,9299.75,4662.55,4299.57,5111.19,4695.55,5142.6,11911.07,15739.7,11415.9,16950.6,11665.85,4703.5,9247.24,2631.9,5735.06,9485.1,28884.6,5150.05,2900.32,3388.66
2019-05-10,11278.9,9728.8,12248.0,5624.55,3052.75,2308.2,12523.05,7128.69,8037.23,1880.66,2872.5,251.2,6102.55,12130.93,8569.3,9924.52,15313.68,2184.05,1532.09,11344.65,5828.3,6829.47,29359.05,7163.67,3022.5,7264.86,1503.54,2133.46,3805.7,2098.73,6268.05,3408.05,26558.95,16322.6,6785.75,3990.0,2443.8,13568.02,,7466.6,716.96,2588.3,5851.75,15493.85,7943.31,2228.0,3254.02,12063.6,4654.0,5382.3,6683.59,4716.42,4156.59,6946.98,4359.53,12319.75,,4949.9,6223.27,5104.14,3487.5,8093.2,8944.6,3040.45,12906.0,11122.8,15949.6,5770.9,5724.23,9290.2,4641.97,4275.39,5100.64,4708.4,5158.0,11919.12,15752.4,11391.85,17029.45,11688.55,4683.53,9197.32,2609.85,5738.43,9443.05,29040.5,5144.88,2882.98,3357.15
2019-05-13,11148.2,9568.73,12179.95,5544.73,2984.95,2290.93,12434.9,7071.93,7950.32,1864.55,2820.85,246.4,5984.8,11907.24,8502.15,9809.54,15236.4,2148.15,1471.1,11236.24,5766.45,6788.21,29061.0,7034.99,2871.45,7225.36,1491.37,2112.75,3726.65,2075.54,6099.45,3342.2,26074.6,16081.35,6690.12,3907.6,2424.8,13402.32,,7412.43,701.72,2564.55,5772.7,15172.1,7741.08,2143.85,3240.85,11953.46,4604.6,5339.35,6553.4,4662.94,4113.44,6914.55,4271.93,12109.9,,4846.72,6171.08,5010.27,3420.5,7938.65,8553.5,2950.15,12673.05,11040.31,15955.3,5653.15,5632.99,9159.95,4557.21,4153.5,4901.84,4588.95,5041.25,11813.13,15638.4,11249.85,16656.6,11566.85,4573.7,9107.28,2582.55,5642.45,9367.2,28659.95,5072.34,2848.46,3303.49
2019-05-14,11222.05,9550.21,12225.9,5530.74,3044.1,2287.83,12506.95,7058.89,7945.83,1873.77,2837.9,248.3,6007.95,11910.95,8499.3,9836.26,15223.85,2159.55,1493.35,11242.61,5767.55,6719.84,29235.1,7049.35,2953.3,7198.52,1489.63,2120.79,3783.75,2085.17,6142.8,3366.8,26130.0,16146.7,6752.88,3926.05,2424.11,13404.5,,7437.73,707.19,2563.8,5806.9,15399.3,7796.06,2149.05,3223.25,12004.84,4630.35,5334.9,6584.76,4667.38,4115.1,6881.27,4278.88,12215.2,,4920.62,6214.87,5003.49,3452.7,7955.5,8683.9,2981.15,12734.9,10867.39,15762.75,5677.55,5661.22,9212.35,4587.23,4194.34,4957.57,4622.05,5067.6,11858.95,15676.85,11318.0,16737.25,11560.9,4608.15,9092.22,2586.6,5672.51,9347.65,28829.2,5100.72,2853.19,3327.34
2019-05-15,11157.0,9484.49,12209.3,5515.29,2996.05,2275.6,12418.85,7021.77,7903.18,1859.69,2778.4,249.1,5975.85,11870.55,8451.95,9788.19,15229.21,2142.4,1466.38,11199.26,5728.2,6687.35,29185.1,6965.08,2900.5,7212.7,1481.47,2106.79,3739.25,2070.08,6068.6,3330.6,26015.45,15998.4,6682.42,3897.55,2407.32,13385.29,,7428.28,705.59,2555.05,5773.3,15274.3,7742.37,2068.7,3193.02,12018.43,4595.85,5294.9,6506.7,4589.07,4090.73,6892.99,4247.89,12089.65,,4894.11,6173.93,4978.05,3417.75,7856.85,8595.75,2941.15,12639.5,10839.53,15776.8,5645.15,5629.95,9160.1,4527.05,4126.72,4912.8,4585.0,5035.1,11913.86,15597.95,11253.85,16624.1,11553.2,4569.86,9049.49,2574.9,5639.65,9327.75,28616.45,5071.83,2837.63,3219.72
2019-05-16,11257.1,9522.46,12325.55,5533.87,3010.4,2281.59,12500.6,7052.0,7927.44,1874.56,2810.85,251.85,5991.5,11828.41,8488.6,9857.06,15318.88,2169.65,1483.14,11265.52,5768.8,6761.22,29228.7,6985.56,2912.35,7275.59,1481.9,2123.1,3784.55,2086.16,6103.8,3379.45,26004.7,16103.25,6746.73,3921.85,2430.83,13410.0,,7429.1,714.95,2568.0,5815.3,15530.95,7736.61,2115.55,3189.14,12103.57,4591.8,5354.5,6536.94,4678.23,4115.59,6969.56,4266.61,12224.95,,4961.05,6181.92,4977.66,3479.55,7891.9,8577.35,2965.05,12709.35,10791.57,15933.95,5657.95,5659.29,9221.65,4568.11,4195.91,4898.08,4602.85,5042.9,11991.9,15740.65,11341.6,16673.45,11663.9,4608.65,9094.91,2601.75,5667.65,9375.45,28855.3,5105.31,2857.87,3261.4
2019-05-17,11407.15,9593.69,12640.8,5568.95,3032.15,2271.84,12682.8,7144.7,8075.31,1895.04,2807.25,252.55,6049.55,11827.06,8597.65,9973.66,15420.94,2179.95,1495.81,11439.23,5929.0,6748.59,29962.15,7109.97,2949.2,7370.27,1477.19,2148.65,3827.95,2109.76,6135.95,3390.7,26226.5,16438.0,6826.97,3985.2,2447.31,13551.74,,7494.61,713.85,2613.4,5888.9,15538.65,7868.8,2190.25,3187.1,12425.74,4700.2,5361.75,6643.61,4705.49,4157.66,7044.34,4342.62,12361.55,,4984.78,6298.19,5003.66,3482.95,8085.75,8448.95,2976.5,12825.25,10893.03,15843.35,5700.65,5722.93,9329.7,4626.9,4198.62,4838.68,4674.0,5059.15,12342.56,15982.25,11485.85,16875.4,11794.15,4636.27,9234.1,2622.25,5722.29,9501.85,29450.15,5164.56,2876.28,3244.4
2019-05-20,11828.25,9822.28,13222.45,5755.48,3188.1,2290.92,13026.9,7296.86,8252.23,1963.76,2899.15,267.0,6270.4,11995.8,8849.15,10266.24,15807.25,2271.2,1603.44,11764.08,6102.5,6932.05,30547.65,7385.9,3181.45,7545.05,1490.0,2226.85,4026.7,2186.4,6418.8,3532.75,27081.4,17130.5,7203.68,4162.7,2515.43,13892.21,,7702.13,747.98,2685.9,6106.0,16240.4,8310.22,2226.5,3247.18,13059.67,4839.9,5490.25,6909.15,4862.75,4265.79,7211.58,4519.91,12808.7,,5200.51,6441.73,5173.74,3634.3,8422.1,8505.95,3110.2,13274.25,11220.88,15968.2,5916.35,5931.6,9671.9,4841.83,4406.63,4883.5,4882.2,5264.15,13008.34,16578.7,11903.95,17561.95,12129.4,4808.11,9423.06,2690.55,5936.66,9677.75,30759.7,5353.74,2953.89,3430.92
2019-05-21,11709.1,9764.37,13084.75,5701.87,3151.9,2295.83,12965.1,7248.14,8170.48,1944.91,2854.25,265.95,6210.15,11839.65,8749.75,10170.81,15892.91,2239.4,1584.69,11656.05,6049.0,6823.64,30537.9,7217.0,3141.4,7543.79,1489.68,2204.14,3951.1,2164.7,6361.95,3462.9,26859.05,16874.3,7126.51,4091.05,2494.33,13863.64,,7670.79,736.56,2659.15,6044.6,16087.4,8234.83,2174.9,3201.2,12936.17,4790.85,5435.3,6758.05,4783.36,4223.5,7200.07,4450.69,12632.1,,5153.85,6400.87,5129.72,3581.9,8209.45,8488.25,3081.4,13121.05,11075.73,15766.95,5866.0,5873.58,9578.85,4783.21,4297.6,4859.7,4804.8,5231.15,12954.57,16359.25,11786.3,17360.95,12147.9,4729.49,9334.94,2660.6,5883.5,9605.6,30308.4,5302.35,2926.43,3340.79
2019-05-22,11737.9,9780.16,13156.0,5687.61,3169.4,2312.35,12924.95,7253.53,8178.01,1947.68,2864.45,266.95,6212.4,11816.32,8757.0,10176.31,15831.79,2269.95,1579.37,11657.79,6073.1,6767.8,30247.65,7251.42,3155.6,7522.64,1479.56,2208.6,3975.6,2169.98,6390.9,3497.5,26848.05,17010.05,7118.68,4080.9,2495.62,13867.79,,7714.05,749.78,2668.1,6055.55,16171.95,8213.2,2163.6,3210.25,12966.64,4789.7,5425.5,6791.19,4781.28,4222.74,7185.67,4435.85,12664.95,,5181.01,6400.14,5148.04,3601.1,8246.55,8510.85,3085.45,13147.75,10961.25,15666.15,5875.35,5880.91,9598.2,4793.42,4335.93,4867.29,4793.35,5252.4,12962.26,16412.35,11811.3,17348.15,12151.15,4754.88,9339.88,2654.25,5896.19,9609.8,30526.8,5313.2,2932.69,3353.19
2019-05-23,11657.05,9772.27,13028.35,5658.88,3211.35,2301.21,12830.55,7233.81,8149.85,1936.02,2822.0,268.2,6205.4,11702.49,8748.25,10182.64,15657.99,2265.8,1574.54,11599.38,6073.55,6675.37,29723.8,7264.9,3150.65,7473.41,1477.43,2198.53,3958.0,2160.91,6378.1,3501.85,26947.1,16988.45,7158.88,4063.7,2486.3,13824.84,,7690.5,753.98,2655.1,6024.3,16129.1,8234.82,2192.1,3206.58,12869.19,4767.85,5391.45,6799.34,4710.31,4209.68,7144.54,4432.38,12642.1,,5163.82,6366.83,5149.45,3591.55,8216.9,8497.6,3078.15,13162.45,10918.09,15538.85,5868.0,5860.77,9552.75,4804.6,4303.22,4852.94,4788.55,5244.55,12875.39,16322.75,11745.5,17318.1,12069.1,4732.48,9292.64,2633.95,5875.38,9552.05,30409.1,5288.49,2924.6,3383.68
2019-05-24,11844.1,9923.35,13304.35,5729.07,3305.9,2316.83,13059.1,7319.9,8266.64,1963.38,2904.3,280.1,6323.25,11785.65,8850.6,10319.01,15672.33,2290.1,1635.94,11744.89,6159.2,6703.07,29965.4,7468.66,3326.9,7547.8,1482.45,2232.94,4062.9,2196.39,6548.7,3550.85,27572.65,17404.95,7291.94,4154.7,2509.31,13980.5,,7822.32,775.37,2688.55,6129.8,16267.3,8421.16,2220.8,3274.51,13147.14,4849.25,5426.1,6982.83,4785.53,4261.83,7225.37,4533.53,12865.75,,5225.44,6450.18,5298.07,3660.85,8460.25,8608.45,3163.85,13430.95,11107.32,15569.85,5990.7,5966.67,9722.05,4918.6,4432.88,4911.49,4909.6,5374.4,13110.53,16604.45,11944.65,17699.8,12159.5,4854.0,9401.68,2660.4,5989.54,9638.9,31212.55,5383.25,2967.18,3461.86
2019-05-27,11924.75,9995.68,13498.2,5806.62,3380.05,2318.63,13206.4,7289.77,8269.57,1978.01,2965.7,286.2,6425.6,11912.84,8894.05,10423.37,15793.72,2324.2,1658.6,11812.72,6175.8,6759.23,30105.4,7502.9,3394.95,7510.89,1499.69,2252.86,4111.35,2213.78,6655.85,3618.45,27719.9,17629.05,7386.24,4215.95,2535.21,13987.98,,7989.75,797.95,2695.75,6177.15,16382.65,8561.88,2202.3,3308.99,13332.46,4853.7,5443.05,7011.81,4861.98,4294.23,7167.2,4618.17,12955.3,,5259.7,6439.45,5451.63,3718.65,8462.2,8525.0,3205.85,13535.65,11167.58,15556.65,6089.0,6034.52,9804.9,5016.94,4513.22,4880.17,5001.2,5464.95,13270.12,16771.3,12023.75,17995.75,12153.95,4900.59,9356.28,2684.4,6058.4,9606.8,31647.65,5431.07,3000.04,3530.22
2019-05-28,11928.75,10039.12,13447.2,5827.81,3356.9,2342.28,13242.1,7317.68,8288.89,1982.22,2992.95,286.55,6439.65,11979.79,8920.7,10433.18,15737.57,2338.4,1652.07,11838.97,6174.25,6794.05,30068.95,7456.79,3370.55,7516.82,1504.97,2255.3,4099.45,2216.51,6645.85,3638.65,27824.75,17617.6,7343.64,4219.25,2531.92,14082.1,,8041.22,803.82,2699.95,6181.35,16487.95,8513.09,2245.85,3327.78,13293.76,4838.25,5495.9,6976.36,4857.99,4285.8,7194.74,4618.85,12941.0,,5288.81,6440.25,5471.2,3728.0,8398.2,8513.85,3191.7,13552.8,11231.34,15762.05,6103.15,6043.37,9815.5,4992.1,4502.8,4877.2,4992.05,5479.15,13206.01,16803.7,12033.1,17993.95,12174.4,4895.89,9392.99,2693.75,6067.82,9623.3,31597.9,5437.18,3003.15,3513.16
2019-05-29,11861.1,9978.78,13361.55,5788.16,3316.25,2358.79,13123.7,7292.87,8267.34,1975.62,2937.3,284.95,6400.15,11902.96,8890.65,10371.11,15807.69,2315.4,1630.91,11815.94,6139.55,6843.68,30014.2,7365.58,3275.9,7511.54,1501.31,2244.71,4043.75,2205.96,6601.45,3612.75,27625.35,17493.35,7320.38,4205.7,2519.39,13983.93,,8015.59,792.97,2695.8,6143.8,16325.95,8484.32,2225.3,3330.25,13211.83,4801.4,5483.1,6891.02,4823.07,4264.1,7186.2,4573.37,12840.95,,5243.28,6413.02,5430.76,3675.3,8281.9,8484.65,3177.45,13448.55,11237.46,15865.6,6065.25,6006.77,9757.15,4938.3,4452.65,4861.88,4936.5,5444.3,13187.85,16735.7,11962.35,17856.25,12157.75,4842.72,9375.61,2684.0,6030.83,9603.8,31295.55,5404.72,2987.36,3471.3
2019-05-30,11945.9,10027.47,13515.95,5808.28,3353.7,2402.7,13139.55,7301.37,8274.62,1990.2,2924.5,284.6,6438.25,11961.48,8924.45,10407.21,15788.34,2332.9,1644.02,11874.36,6170.75,6934.24,30002.4,7337.97,3289.25,7548.58,1502.75,2259.6,4062.6,2220.17,6626.35,3645.5,27648.55,17611.95,7345.77,4218.25,2523.55,14073.37,,8008.58,796.27,2703.45,6183.8,16524.3,8558.5,2226.4,3363.4,13370.37,4804.55,5526.6,6880.28,4851.3,4269.72,7230.01,4602.71,12883.45,,5286.33,6423.64,5423.5,3691.75,8235.7,8474.7,3193.5,13474.85,11167.88,15997.35,6092.0,6043.53,9815.3,4965.72,4458.02,4862.35,4966.25,5451.5,13368.74,16908.0,12038.2,17997.25,12295.55,4839.1,9371.63,2698.05,6060.95,9608.9,31537.1,5436.23,2989.69,3489.87
2019-05-31,11922.8,10076.73,13479.8,5854.74,3338.85,2371.06,13153.95,7335.45,8308.83,1995.12,2900.4,283.95,6442.2,11988.72,8929.8,10431.04,15910.56,2344.0,1627.32,11898.15,6159.95,7047.28,29850.4,7308.35,3247.6,7601.36,1506.75,2262.21,4054.0,2221.38,6548.35,3654.65,27839.5,17522.2,7380.29,4231.9,2538.34,14067.14,,7984.76,784.63,2710.95,6177.85,16560.35,8560.92,2204.05,3380.96,13385.13,4809.45,5552.45,6861.97,4882.65,4301.13,7273.83,4620.44,12864.0,,5329.0,6472.55,5370.1,3685.2,8175.5,8455.1,3146.15,13493.65,11204.55,16160.65,6080.1,6042.41,9805.05,4957.12,4442.97,4864.94,4962.8,5412.9,13420.65,16913.7,12028.25,17959.05,12315.5,4826.98,9432.46,2701.75,6048.5,9664.55,31375.4,5429.69,3003.96,3481.39
