Date,NIFTY SMALLCAP 250,NIFTY MIDCAP 100
2021-03-09,7112.4,24024.25
2021-03-10,7187.95,24220.1
2021-03-12,7212.8,24115.6
2021-03-15,7159.7,23952.3
2021-03-16,7178.65,24048.3
2021-03-17,7018.6,23451.6
2021-03-18,6918.35,23129.85
2021-03-19,6948.8,23412.75
2021-03-22,6966.45,23603.6
2021-03-23,7014.6,23808.4
2021-03-24,6881.35,23334.95
2021-03-25,6749.85,22858.55
2021-03-26,6828.5,23213.95
2021-03-30,6916,23609.4
2021-03-31,6952.55,23693.15
2021-04-01,7089.2,24117.75
2021-04-05,6976.85,23798.6
2021-04-06,7051.85,24016.2
2021-04-07,7149.35,24333.3
2021-04-08,7225.2,24462.4
2021-04-09,7264,24505.7
2021-04-12,6872.25,23114.15
2021-04-13,6987.55,23516.85
2021-04-15,6965.35,23530
2021-04-16,7024.75,23760.65
2021-04-19,6883.9,23256.35
2021-04-20,6936.2,23326
2021-04-22,6987.25,23432.65
2021-04-23,7015.95,23492.75
2021-04-26,7092.45,23675.1
2021-04-27,7213.55,24047.15
2021-04-28,7270.8,24313.5
2021-04-29,7293.05,24286.45
2021-04-30,7271.15,24195.9
2021-05-03,7364.85,24263.5
2021-05-04,7317.65,24167.8
2021-05-05,7365.75,24410.1
2021-05-06,7422,24639
2021-05-07,7474.2,24545.65
2021-05-10,7588,24776.8
2021-05-11,7650.3,24971.75
2021-05-12,7597.4,24770.4
2021-05-14,7523.1,24363.65
2021-05-17,7620.3,24812.65
2021-05-18,7715.7,25266.65
2021-05-19,7760.25,25232.8
2021-05-20,7775.3,25211.7
2021-05-21,7834.1,25413.4
2021-05-24,7894.5,25584.3
2021-05-25,7906.6,25544.35
2021-05-26,7959.55,25565.7
2021-05-27,8012.8,25704.9
2021-05-28,7971.9,25695.1
2021-05-31,8004.75,25775.45
2021-06-01,7951.3,25749.5
2021-06-02,8048.6,26118
2021-06-03,8138.8,26362.55
2021-06-04,8181,26551.6
2021-06-07,8300.7,26881.4
2021-06-08,8343.05,27042.8
2021-06-09,8240.05,26847.8
2021-06-10,8373.1,27268.45
2021-06-11,8402.9,27329.15
2021-06-14,8362.8,27198.5
2021-06-15,8404.45,27364.35
2021-06-16,8352.75,27108.5
2021-06-17,8300.9,26776.35
2021-06-18,8241.25,26496.3
2021-06-21,8305.35,26705.2
2021-06-22,8379.4,26732.75
2021-06-23,8350.4,26675.85
2021-06-24,8332.95,26601.45
2021-06-25,8363.1,26895
2021-06-28,8406.5,27036.5
2021-06-29,8398.05,26901.1
2021-06-30,8452.25,26970.75
2021-07-01,8502.1,26882.6
2021-07-02,8580.75,27020.1
2021-07-05,8677.3,27163
2021-07-06,8631.65,27149.2
2021-07-07,8688.85,27328.35
2021-07-08,8684.75,27213.2
2021-07-09,8732.4,27382.75
2021-07-12,8826.85,27503.6
2021-07-13,8901.45,27560.75
2021-07-14,8917.1,27623.3
2021-07-15,8979.1,27754.7
2021-07-16,9057.05,27851.15
2021-07-19,9054.5,27625.4
2021-07-20,8904.6,27227.85
2021-07-22,9046.45,27538.35
2021-07-23,9026.25,27584.8
2021-07-26,9059.2,27573.85
2021-07-27,9052.45,27455.1
2021-07-28,9005.95,27315.3
2021-07-29,9087.2,27512.3
2021-07-30,9131.3,27815.25
2021-08-02,9206.2,28250.4
2021-08-03,9183.55,28265.65
2021-08-04,9081.3,27928.2
2021-08-05,9032.05,27929.95
2021-08-06,9044.2,27945.7
2021-08-09,8949.55,27742.5
2021-08-10,8718,27439.25
2021-08-11,8671.25,27406.3
2021-08-12,8868.65,27684
2021-08-13,8862.5,27600.1
2021-08-16,8786.1,27507.45
2021-08-17,8761.75,27597.8
2021-08-18,8725.35,27676.8
2021-08-20,8518.7,27124.75
2021-08-23,8350.15,26892.7
2021-08-24,8522.7,27276.7
2021-08-25,8587.7,27363.05
2021-08-26,8606.75,27416
2021-08-27,8673.8,27705.55
2021-08-30,8794.55,28242.4
2021-08-31,8854.85,28417.25
2021-09-01,8872.75,28629.45
2021-09-02,8958.15,28916.65
2021-09-03,9006.75,29060.05
2021-09-06,9079,29178.35
2021-09-07,9057,29105
2021-09-08,9113.25,29255.55
2021-09-09,9184.55,29341.1
2021-09-13,9252.85,29473.45
2021-09-14,9299.4,29871.65
2021-09-15,9362.45,30175.6
2021-09-16,9360.05,30283.1
2021-09-17,9293.3,29899.4
2021-09-20,9113.15,29254.85
2021-09-21,9116.75,29442.45
2021-09-22,9232.3,29933.9
2021-09-23,9311.3,30380.85
2021-09-24,9305.1,30143.6
2021-09-27,9320.2,30152.45
2021-09-28,9276.3,29951.3
2021-09-29,9301.25,30274.1
2021-09-30,9364.5,30384
2021-10-01,9391.6,30396.85
2021-10-04,9525.8,30875.35
2021-10-05,9578.15,31009.4
2021-10-06,9496.1,30728.2
2021-10-07,9607.8,31304.45
2021-10-08,9684.95,31437.75
2021-10-11,9789.3,31630.8
2021-10-12,9851.35,31805.5
2021-10-13,9878.55,32294.15
2021-10-14,9931.15,32503.5
2021-10-18,10013.65,32884.8
2021-10-19,9828.9,32170.7
2021-10-20,9627.35,31478.3
2021-10-21,9560.9,31356.15
2021-10-22,9456.9,31082.45
2021-10-25,9284,30553.4
2021-10-26,9508.5,31101.95
2021-10-27,9558.3,31125.55
2021-10-28,9408.25,30514.05
2021-10-29,9376.85,30469.55
2021-11-01,9474.95,31023.7
2021-11-02,9588.3,31281.05
2021-11-03,9556.2,31197.5
2021-11-04,9683.85,31442.65
2021-11-08,9760.35,31818.65
2021-11-09,9800.35,32186.35
2021-11-10,9795.95,32044.45
2021-11-11,9745.55,31782.15
2021-11-12,9778.6,31925.85
2021-11-15,9756.25,32028.3
2021-11-16,9784.4,31942.55
2021-11-17,9776.35,31729
2021-11-18,9620.55,31271.4
2021-11-22,9362.65,30331.6
2021-11-23,9541.85,30865.3
2021-11-24,9588.15,30743.25
2021-11-25,9670.2,30926.6
2021-11-26,9390.65,29920.4
2021-11-29,9154.2,29515.25
2021-11-30,9336.2,29650.65
2021-12-01,9363.95,29955.7
2021-12-02,9465.85,30296.45
2021-12-03,9519.3,30293.25
2021-12-06,9400.75,29863.2
2021-12-07,9516.95,30282.6
2021-12-08,9658.85,30769.15
2021-12-09,9747.35,30955.2
2021-12-10,9835.9,31203.05
2021-12-13,9837.9,31125.7
2021-12-14,9867.7,31067.25
2021-12-15,9833.55,30888.55
2021-12-16,9737.8,30676.75
2021-12-17,9515.75,29939.3
2021-12-20,9185.1,28838.2
2021-12-21,9299.65,29207.75
2021-12-22,9453.55,29659.1
2021-12-23,9528.15,29927.3
2021-12-24,9466.4,29612.85
2021-12-27,9502.55,29743.15
2021-12-28,9643.8,30094.85
2021-12-29,9712.35,30135.3
2021-12-30,9726.6,30023.25
2021-12-31,9840,30442.9
2022-01-03,9966.35,30788
2022-01-04,10018.45,30870.35
2022-01-05,10024.3,30917.55
2022-01-06,10034.95,30956.85
2022-01-07,10076.6,31111.55
2022-01-10,10218.3,31371.65
2022-01-11,10228.8,31400.4
2022-01-12,10292.35,31791.55
2022-01-13,10352.6,31997.2
2022-01-14,10424,31989.65
2022-01-17,10471.85,32040.6
2022-01-18,10257.8,31381.45
2022-01-19,10281.15,31363.3
2022-01-20,10269.25,31312.05
2022-01-21,10076.85,30563.6
2022-01-24,9611.5,29383
2022-01-25,9713.45,29676.9
2022-01-27,9668.55,29364.7
2022-01-28,9719.7,29804.9
2022-01-31,9813.1,30273.95
2022-02-01,9886.6,30611.6
2022-02-02,10051.3,30971.55
2022-02-03,10050.15,30673.9
2022-02-04,9991.3,30441.55
2022-02-07,9882.3,30129.25
2022-02-08,9732.9,29916.85
2022-02-09,9766.05,30257.1
2022-02-10,9781.05,30343.45
2022-02-11,9596.15,29729.4
2022-02-14,9187.6,28558.75
2022-02-15,9370.05,29375.3
2022-02-16,9440.8,29289.95
2022-02-17,9370.3,29201.3
2022-02-18,9293.55,28934.35
2022-02-21,9052.95,28575.75
2022-02-22,8877.55,28284.9
2022-02-23,8982.9,28467
2022-03-04,8804.1,27517.1
2022-03-07,8599.35,26865.9
2022-03-08,8717.05,27198.55
2022-03-09,8899.85,27785.5
2022-03-10,9025.4,28038.7
2022-03-11,9105.9,28210.35
2022-03-14,9143.55,28267.5
2022-03-15,9067.95,28021.35
2022-03-16,9168.55,28584.55
2022-03-17,9276.95,28977.9
2022-03-21,9301.5,28896.45
2022-03-22,9330.35,28977.3
2022-03-23,9316.45,29137.3
2022-03-24,9347.7,29308.35
2022-03-25,9311.1,29274.55
2022-03-28,9256.45,29221.2
2022-03-29,9312.05,29342.3
2022-03-30,9396.5,29590.7
2022-03-31,9441.45,29692.3
2022-04-01,9620.15,30134.55
2022-04-04,9766.85,30625.2
2022-04-05,9860.05,31046.7
2022-04-06,9902,31229.2
2022-04-07,9859.2,30911.3
2022-04-08,9934.75,31214.2
2022-04-11,9966.55,31408.15
2022-04-12,9825.2,30804.9
2022-04-13,9857.95,30796.3
2022-04-18,9770.8,30473.55
2022-04-19,9620.7,30055
2022-04-20,9622.75,30279.25
2022-04-21,9744.85,30603.3
2022-04-22,9720.3,30315.85
2022-04-25,9526.05,29733.1
2022-04-26,9623.75,30215.35
2022-04-27,9568.55,29954.3
2022-04-28,9593.75,30134.6
2022-04-29,9493.3,29880.35
2022-05-02,9397.75,29703.4
2022-05-04,9183.4,29074.3
2022-05-05,9126.7,29104.35
2022-05-06,8919.45,28584.2
2022-05-09,8748.95,28074.45
2022-05-10,8569.1,27548.6
2022-05-11,8340.65,27450.8
2022-05-12,8202.15,26810.05
2022-05-13,8286.2,27085.65
2022-05-16,8396.8,27425.5
2022-05-17,8638.1,28172.9
2022-05-18,8667.2,28111.7
2022-05-19,8473.6,27271.9
2022-05-20,8654.55,27872.2
2022-05-23,8594.1,27775.45
2022-05-24,8488.6,27595.3
2022-05-25,8233.7,26918.7
2022-05-26,8311.8,27281.15
2022-05-27,8397.35,27657.25
2022-05-30,8585.5,28326.35
2022-05-31,8673.1,28288.35
2022-06-01,8730.65,28299.9
2022-06-02,8772.9,28491.15
2022-06-03,8696.35,28023.35
2022-06-06,8640.9,27992.65
2022-06-07,8592.5,27803.95
2022-06-08,8577.6,27670.8
2022-06-09,8582.15,27805.9
2022-06-10,8506.9,27575.8
2022-06-13,8205.65,26777.8
2022-06-14,8172.05,26715.65
2022-06-15,8217.8,26809
2022-06-16,7965.9,26180.35
2022-06-17,7902.75,25877.7
2022-06-20,7657.25,25292.9
2022-06-21,7893.4,26194.4
2022-06-22,7810.9,25767.85
2022-06-23,7899.9,26079.95
2022-06-24,8036.8,26449.05
2022-06-27,8165.6,26713.25
2022-06-28,8159.2,26791
2022-06-29,8114.6,26672.15
2022-06-30,8088.6,26452.75
2022-07-01,8105.5,26587.3
2022-07-04,8145.7,26769.55
2022-07-05,8166.8,26698.1
2022-07-06,8210.1,27204.35
2022-07-07,8317.45,27572.45
2022-07-08,8336.8,27649.05
2022-07-11,8423.3,27908.05
2022-07-12,8392.4,27782.05
2022-07-13,8410.35,27827.85
2022-07-14,8349.6,27803.5
2022-07-15,8389.35,28017.25
2022-07-18,8511.7,28409.75
2022-07-19,8583.3,28600.95
2022-07-20,8635.05,28654.4
2022-07-21,8703.65,29049.15
2022-07-22,8727.65,29047.85
2022-07-25,8691.85,29020.75
2022-07-26,8602.75,28658.75
2022-07-27,8602.25,28976.3
2022-07-28,8667.5,29219.75
2022-07-29,8790.55,29634.25
2022-08-01,8935.05,30128
2022-08-02,8990.15,30228.15
2022-08-03,8954.55,30017.65
2022-08-04,8930.45,30190.85
2022-08-05,8922.2,30258.35
2022-08-08,8944.25,30366.05
2022-08-10,8919.05,30318.9
2022-08-11,8973.05,30583.85
2022-08-12,8992.65,30806.35
2022-08-16,9071.45,31254.55
2022-08-17,9115.05,31401.4
2022-08-18,9139.55,31460.2
2022-08-19,9041.75,31005
2022-08-22,8960.3,30379.5
2022-08-23,9050.85,30734.65
2022-08-24,9129.9,30960.9
2022-08-25,9160.6,30942.9
2022-08-26,9227.05,31112.95
2022-08-29,9172.2,30853.85
2022-08-30,9285.8,31481.7
2022-09-01,9313.85,31516.3
2022-09-02,9333.95,31402.3
2022-09-05,9427.45,31522.3
2022-09-06,9457.25,31706.05
2022-09-07,9533.55,31865.55
2022-09-08,9600.7,31923.05
2022-09-09,9581.65,32035.9
2022-09-12,9672.35,32345.45
2022-09-13,9683,32398.75
2022-09-14,9692.1,32291.75
2022-09-15,9690.05,32415.7
2022-09-16,9467.85,31494.9
2022-09-19,9398.3,31504.4
2022-09-20,9506.25,31955.5
2022-09-21,9446.7,31718.7
2022-09-22,9500.4,31826.1
2022-09-23,9312.45,31078.7
2022-09-28,9009.05,30066.15
2022-09-29,9060.15,30185.65
2022-10-04,9285.3,31090.6
2022-10-06,9387.2,31482.7
2022-10-07,9417.4,31406.8
2022-10-10,9365.75,31109.35
2022-10-11,9221.15,30567.7
2022-10-12,9261.45,30756.55
2022-10-13,9212.05,30544.7
2022-10-14,9215.7,30524.45
2022-10-17,9239.25,30572.65
2022-10-18,9313.65,30908
2022-10-19,9316.4,30984.45
2022-10-20,9327,30901.35
2022-10-21,9287.35,30691.85
2022-10-24,9374.3,30845.2
2022-10-25,9357.25,30982.7
2022-10-27,9394.45,31172.35
2022-10-28,9337,31003.25
2022-10-31,9372,31432.3
2022-11-01,9385.3,31705.5
2022-11-02,9386.9,31680
2022-11-03,9398.75,31786.85
2022-11-04,9442.1,31707.9
2022-11-07,9512.8,31963.6
2022-11-09,9475.85,31726.3
2022-11-10,9359.5,31358.65
2022-11-11,9391.1,31381.7
2022-11-14,9433.7,31399.15
2022-11-15,9439,31403.55
2022-11-16,9407.6,31197.9
2022-11-17,9395.75,31072
2022-11-18,9353.5,30916.7
2022-11-21,9363.65,30901.5
2022-11-22,9355.35,31070
2022-11-23,9410,31150.65
2022-11-24,9461.3,31289.25
2022-11-25,9534.55,31587.65
2022-11-28,9636.6,31818.9
2022-11-29,9602.2,31677.3
2022-11-30,9651.05,32037.9
2022-12-01,9693.85,32283.85
2022-12-02,9758.15,32566.85
2022-12-05,9790.5,32646.95
2022-12-06,9767.5,32495.25
2022-12-07,9729.65,32308.3
2022-12-08,9783.2,32503.95
2022-12-09,9681.8,32374.5
2022-12-12,9733.25,32490.95
2022-12-13,9788.7,32667.3
2022-12-14,9852.65,32863.2
2022-12-15,9810.2,32530.75
2022-12-16,9732.3,32010.1
2022-12-19,9761.45,32186.85
2022-12-20,9741.25,32117
2022-12-21,9540,31610.3
2022-12-22,9373.85,31336.65
2022-12-23,8962.5,30157.65
2022-12-26,9262.7,30977
2022-12-27,9377.05,31283.75
2022-12-28,9397.05,31325.55
2022-12-29,9408.35,31350.9
2022-12-30,9481.25,31509.1
2023-01-02,9552.8,31786.45
2023-01-03,9566.55,31860.35
2023-01-04,9480.9,31503.1
2023-01-05,9479.5,31661.5
2023-01-06,9406.75,31420.2
2023-01-09,9444.15,31716.65
2023-01-10,9398,31559.3
2023-01-11,9403.2,31457.2
2023-01-12,9409.4,31360.1
2023-01-13,9436.25,31328.35
2023-01-16,9431.25,31253.05
2023-01-17,9417.95,31217.6
2023-01-18,9424.05,31379.3
2023-01-19,9396.9,31344.6
2023-01-20,9344.95,31099.8
2023-01-23,9331.9,31273.8
2023-01-24,9294.45,31151.85
2023-01-25,9211.9,30694.3
2023-01-27,9043.65,30241.9
2023-01-30,9024.75,30185.85
2023-01-31,9261.7,30676.45
2023-02-01,9155.6,30386.65
2023-02-02,9195.6,30433
2023-02-03,9161.55,30378.1
2023-02-06,9185.15,30670.65
2023-02-07,9151.35,30663.8
2023-02-08,9222.15,30944
2023-02-09,9198.85,30956.65
2023-02-10,9243.6,31029.45
2023-02-13,9133.7,30565.35
2023-02-14,9085.45,30481.8
2023-02-15,9121.45,30671
2023-02-16,9194.35,30886.5
2023-02-17,9162.4,30642.05
2023-02-20,9133.15,30666.9
2023-02-21,9101.25,30556.8
2023-02-22,8998.4,30211
2023-02-23,9014.8,30165.65
2023-02-24,8999.1,30103.4
2023-02-27,8893.3,29894.9
2023-02-28,8924.15,30117.3
2023-03-01,9035.05,30584.1
2023-03-02,9027.1,30486.75
2023-03-03,9090.65,30697.65
2023-03-06,9184.1,30960.05
2023-03-08,9208.75,31119.25
2023-03-09,9178.2,30948.65
2023-03-10,9112.4,30717.45
2023-03-13,8922.8,30106.85
2023-03-14,8843,29949.35
2023-03-15,8859.2,29971.25
2023-03-16,8797.3,29997.5
2023-03-17,8855.6,30092.25
2023-03-20,8779.8,29782.55
2023-03-21,8820.25,29958.15
2023-03-22,8869.45,30040.6
2023-03-23,8842.3,29916.7
2023-03-24,8707.95,29565.45
2023-03-27,8577.75,29426.6
2023-03-28,8509.9,29324.75
2023-03-29,8654.9,29775.55
2023-03-31,8787.9,30035.15
2023-04-03,8857.3,30166.75
2023-04-05,8916.9,30160.15
2023-04-06,8983.15,30353.8
2023-04-10,8998.7,30470.1
2023-04-11,9040.05,30623.5
2023-04-12,9074.5,30824.05
2023-04-13,9102.5,30884.65
2023-04-17,9116.8,31006.5
2023-04-18,9123.35,31240.75
2023-04-19,9123.4,31211.25
2023-04-20,9148.3,31219.55
2023-04-21,9130.8,31087.35
2023-04-24,9174.1,31210
2023-04-25,9205.05,31180.6
2023-04-26,9255.55,31228.85
2023-04-27,9300.85,31404.2
2023-04-28,9392.6,31794.75
2023-05-02,9452.85,32101.8
2023-05-03,9465.75,32186.2
2023-05-04,9546.9,32374.35
2023-05-05,9494.25,32148.85
2023-05-08,9564.4,32476.1
2023-05-09,9524,32488.5
2023-05-10,9572.35,32505.35
2023-05-11,9640.65,32601.3
2023-05-12,9603.3,32468.45
2023-05-15,9673.25,32709.4
2023-05-16,9676.95,32792.85
2023-05-17,9718.3,32762.75
2023-05-18,9678.55,32570.55
2023-05-19,9674.85,32550.35
2023-05-22,9713.55,32756.4
2023-05-23,9725.45,32961.9
2023-05-24,9729.5,33031.35
2023-05-25,9759.15,33157.1
2023-05-26,9804.15,33425.1
2023-05-29,9831.8,33551
2023-05-30,9836.9,33635.3
2023-05-31,9913.4,33761.3
2023-06-01,9995.35,33812.4
2023-06-02,10043.45,33966.8
2023-06-05,10071.25,34015.2
2023-06-06,10125.7,34035.9
2023-06-07,10239.2,34390.1
2023-06-08,10170.75,34200.4
2023-06-09,10164.25,34153.05
2023-06-12,10229.85,34342.3
2023-06-13,10304.9,34761
2023-06-14,10334.45,34833.3
2023-06-15,10366.7,34907
2023-06-16,10450.1,35144.3
2023-06-19,10482.5,35158.05
2023-06-20,10524.9,35329.2
2023-06-21,10531.85,35614.4
2023-06-22,10454.45,35235.25
2023-06-23,10345.25,34799.9
2023-06-26,10415.8,35120.45
2023-06-27,10473.8,35296.95
2023-06-28,10493.3,35520.95
2023-06-30,10544.2,35754.35
2023-07-03,10637.9,35843.5
2023-07-04,10652.4,35771.8
2023-07-05,10718.9,36024.65
2023-07-06,10808.9,36373.1
2023-07-07,10777.35,36076.8
2023-07-10,10742.35,35938.05
2023-07-11,10843.95,36252.9
2023-07-12,10897.45,36408.15
2023-07-13,10820.35,36114.35
2023-07-14,10962.95,36528.95
2023-07-17,11048.9,36641.25
2023-07-18,10969.35,36591.4
2023-07-19,11049.25,36839
2023-07-20,11079.2,36931.7
2023-07-21,11110.55,36799.5
2023-07-24,11136.85,36742.6
2023-07-25,11141.85,36887.65
2023-07-26,11178.75,37050.1
2023-07-27,11193.8,37151.6
2023-07-28,11239.1,37357.15
2023-07-31,11355,37721.35
2023-08-01,11377.65,37733.45
2023-08-02,11232.1,37232.7
2023-08-03,11247.5,37326.15
2023-08-04,11317.75,37630.6
2023-08-07,11353.1,37824.15
2023-08-08,11371.55,37912.5
2023-08-09,11435.95,38037
2023-08-10,11406.8,38007.6
2023-08-11,11376.5,37836.15
2023-08-14,11302.85,37770.2
2023-08-16,11350.2,37801.65
2023-08-17,11370.95,37895.5
2023-08-18,11338.05,37815.4
2023-08-21,11432.65,38126.4
2023-08-22,11509.7,38544.3
2023-08-23,11591.55,38694.65
2023-08-24,11576.95,38789
2023-08-25,11548.9,38471.25
2023-08-28,11627.3,38662.15
2023-08-29,11705.25,38794.8
2023-08-30,11807.9,39077.55
2023-08-31,11931.2,39118.65
2023-09-01,12017.15,39445.6
2023-09-04,12139.85,39830.35
2023-09-05,12216.25,40253.6
2023-09-06,12223.3,40284.1
2023-09-07,12291.95,40593.9
2023-09-08,12367,40977.75
2023-09-11,12487.55,41444.2
2023-09-12,12003,40170.3
2023-09-13,12121.2,40245.1
2023-09-14,12269.6,40716.05
2023-09-15,12301.65,40829.9
2023-09-18,12241.25,40658.2
2023-09-20,12171.7,40543.85
2023-09-21,12036.7,40184.85
2023-09-22,12038.45,40139.15
2023-09-25,12048.95,40405.7
2023-09-26,12100.75,40338.85
2023-09-27,12188.45,40640.8
2023-09-28,12150.25,40104.05
2023-09-29,12230.4,40537.05
2023-10-03,12307.95,40608.85
2023-10-04,12168.7,40047.5
2023-10-05,12238.55,40046
2023-10-06,12316.75,40284.7
2023-10-09,12116.45,39744.65
2023-10-10,12252.25,40285.5
2023-10-11,12336.85,40486.25
2023-10-12,12425.2,40555.5
2023-10-13,12407.45,40506.15
2023-10-16,12446.75,40590.65
2023-10-17,12530.4,40733.35
2023-10-18,12482.35,40367.15
2023-10-19,12500.6,40332.6
2023-10-20,12400.3,39878.75
2023-10-23,11930.4,38817.35
2023-10-25,11853.7,38564.25
2023-10-26,11797.15,38116.75
2023-10-27,12024.9,38701.85
2023-10-30,12033.85,38735.2
2023-10-31,12023.75,38876.95
2023-11-01,12000.5,38775.1
2023-11-02,12130.3,39312.45
2023-11-03,12253.6,39587.4
2023-11-06,12384.35,39937.1
2023-11-07,12456.05,40049.8
2023-11-08,12530.65,40446.85
2023-11-09,12494.35,40537.65
2023-11-10,12547.05,40733.05
2023-11-12,12705.5,40982.85
2023-11-13,12736.75,41009.7
2023-11-15,12878,41404.85
2023-11-16,12933.85,41726.3
2023-11-17,12976.9,41811.25
2023-11-20,12981.5,41856.45
2023-11-21,13006.55,41883.5
2023-11-22,12896.2,42027.1
2023-11-23,12962.4,42027.3
2023-11-24,12984.95,42050.45
2023-11-28,13013.9,42278
2023-11-29,13112.1,42618.7
2023-11-30,13252,42908.9
2023-12-01,13326.6,43382.4
2023-12-04,13489.05,43918.6
2023-12-05,13509.05,44122.9
2023-12-06,13545.4,44232.45
2023-12-07,13586.2,44495
2023-12-08,13470.8,44400.2
2023-12-11,13546.35,44729.15
2023-12-12,13529.6,44555.75
2023-12-13,13616.7,44947.3
2023-12-14,13722.75,45534.3
2023-12-15,13820.45,45586.55
2023-12-18,13877.85,45685.15
2023-12-19,13888.95,45512.45
2023-12-20,13425.25,44024.95
2023-12-21,13652.5,44767.7
2023-12-22,13792,45094.8
2023-12-26,13833,45388.1
2023-12-27,13874.4,45558.95
2023-12-28,13956.55,45815.25
2023-12-29,14041.3,46181.65
2024-01-01,14129.7,46472.45
2024-01-02,14124.25,46389.65
2024-01-03,14141,46529.05
2024-01-04,14286.3,47309.7
2024-01-05,14382.4,47396.3
2024-01-08,14298.2,46894.35
2024-01-09,14350.9,46969.95
2024-01-10,14379.85,47107.15
2024-01-11,14498.55,47337.3
2024-01-12,14552.75,47512.6
2024-01-15,14589,47837.95
2024-01-16,14549.05,47667.4
2024-01-17,14396.6,47151.55
2024-01-18,14394.95,47099.85
2024-01-19,14548.55,47815.95
2024-01-20,14614.2,48062.8
2024-01-23,14217.35,46569.6
2024-01-24,14467.35,47423.4
2024-01-25,14543.8,47208.65
2024-01-29,14730.25,47979.05
2024-01-30,14749.95,47791.95
2024-01-31,15063.5,48568.6
2024-02-01,15084.2,48298
2024-02-02,15175.9,48477
2024-02-05,15168.4,48410.2
2024-02-06,15310.15,48984.65
2024-02-07,15390.45,49352.05
2024-02-08,15323,49327.8
2024-02-09,15128.35,48889.05
2024-02-12,14589.05,47675.8
2024-02-13,14641.05,47835.65
2024-02-14,14829.25,48331.9
2024-02-15,15002.05,48821.9
2024-02-16,15098.9,49131.95
2024-02-19,15171,49310.95
2024-02-20,15110.7,49248.45
2024-02-21,14992.15,48630.5
2024-02-22,15083.55,49128.35
2024-02-23,15169.5,49279.55
2024-02-26,15143.4,49102.3
2024-02-27,15181.95,49041.2
2024-02-28,14895.25,48089.1
2024-02-29,14965.05,48335.7
2024-03-01,15061.35,48790.6
2024-03-02,15168.15,49153.05
2024-03-04,15077.1,49248.9
2024-03-05,14979.6,49114.9
2024-03-06,14684.2,48857.3
2024-03-07,14803.2,48966.15
2024-03-11,14507.15,48774.65
2024-03-12,14208.65,48086.85
2024-03-13,13473.2,45971.4
2024-03-14,13892.7,46901.2
2024-03-15,13922.35,46685.6
2024-03-18,13882.25,46501.65
2024-03-19,13718.4,45926.3
2024-03-20,13733.55,45919.9
2024-03-21,14047.3,47033.55
2024-03-22,14161.4,47312.85
2024-03-26,14167.85,47807.65
2024-03-27,14283.6,47837.35
2024-03-28,14330.5,48075.75
2024-04-01,14762.15,48912.05
2024-04-03,15065.35,49736.7
2024-04-04,15159.25,49743.8
2024-04-05,15248.2,50022.85
2024-04-08,15286.55,50041.4
2024-04-09,15293.4,49894.7
2024-04-10,15384.5,50380.4
2024-04-12,15322.15,50067.55
2024-04-15,15086.65,49281
2024-04-16,15183.7,49236.65
2024-04-18,15180.6,48995.7
2024-04-19,15162.2,48696.95
2024-04-22,15338,49096.4
2024-04-23,15486,49614.85
2024-04-24,15609.2,49991.9
2024-04-25,15739.15,50228.5
2024-04-26,15814.5,50624.1
2024-04-29,15824.55,50834.45
2024-04-30,15833.4,50868.2
2024-05-02,15848.4,51115.1
2024-05-03,15793.3,50935.15
2024-05-06,15617.15,50662.2
2024-05-07,15339.25,49674.45
2024-05-08,15414.9,50036.3
2024-05-09,15006.35,49109.15
2024-05-10,15104.9,49532.3
2024-05-13,15050.75,49735.4
2024-05-14,15315.45,50225.2
2024-05-15,15431.2,50707.75
2024-05-16,15545.75,51153.3
2024-05-17,15792.9,51604.9
2024-05-18,15935.5,51869.25
2024-05-21,15867.75,52068.3
2024-05-22,15847.05,52167.5
2024-05-23,15885.85,52418.55
2024-05-24,15865.65,52424.45
2024-05-27,15935.55,52761.75
2024-05-28,15773.05,52294.8
2024-05-29,15786.2,52125.75
2024-05-30,15551.95,51426.85
2024-05-31,15626.65,51705.7
2024-06-03,15948.75,53353.35
2024-06-04,14761.1,49150.8
2024-06-05,15250,51266.7
2024-06-06,15745.9,52413.7
2024-06-07,16100,53194.7
2024-06-10,16312.5,53235.75
2024-06-11,16413.65,53666.5
2024-06-12,16567.7,54226.1
2024-06-13,16701.65,54652.25
2024-06-14,16845.55,55225.95
2024-06-18,17007.85,55490.05
2024-06-19,16942.8,54951.7
2024-06-20,17054,55473.8
2024-06-21,17046.55,55429.15
2024-06-24,17048.15,55577.05
2024-06-25,17059.7,55368.55
2024-06-26,17095.7,55245.8
2024-06-27,16999.55,55424.25
2024-06-28,17111.05,55736.9
2024-07-02,17339.35,55854.7
2024-07-03,17494.7,56293.3
2024-07-04,17591.95,56618.6
2024-07-05,17712.3,57089.45
2024-07-08,17665.75,56888.2
2024-07-09,17707.65,57077.55
2024-07-10,17585.7,56921.15
2024-07-11,17692.15,57148.25
2024-07-12,17679.2,57173.8
2024-07-15,17743.15,57664.45
2024-07-16,17774.9,57664
2024-07-18,17577.65,57111.1
2024-07-19,17163.4,55908.3
2024-07-22,17317,56624.65
2024-07-23,17212.15,56285.25
2024-07-24,17532.7,56872.75
2024-07-25,17483.8,56741.75
2024-07-26,17647.4,57768.1
2024-07-29,17836.55,58362.05
2024-07-30,17983.3,58623.4
2024-07-31,17948,58990.9
2024-08-01,17825.05,58490.4
